node_id,is_fraud,ring_id,ring_type,is_vpn,is_datacenter,country_code,shared_user_count,abuse_score
19669,0,-1,0,0,0,276,1,14
19670,0,-1,0,0,0,156,1,1
19671,0,-1,0,0,0,840,1,1
19672,0,-1,0,0,0,156,1,1
19673,0,-1,0,0,0,826,1,15
19674,0,-1,0,1,0,250,1,10
19675,0,-1,0,1,0,840,1,19
19676,0,-1,0,0,0,276,1,15
19677,0,-1,0,0,0,250,1,7
19678,0,-1,0,0,0,156,1,16
19679,0,-1,0,0,0,250,1,3
19680,0,-1,0,0,0,276,1,17
19681,0,-1,0,0,0,156,1,1
19682,0,-1,0,0,0,826,1,7
19683,0,-1,0,1,0,156,1,6
19684,0,-1,0,0,0,250,1,13
19685,0,-1,0,0,0,250,1,11
19686,0,-1,0,0,0,250,1,17
19687,0,-1,0,0,0,826,1,6
19688,0,-1,0,0,0,840,1,7
19689,0,-1,0,1,0,250,1,1
19690,0,-1,0,0,0,826,1,11
19691,0,-1,0,0,0,156,1,10
19692,0,-1,0,0,0,840,1,16
19693,0,-1,0,0,0,840,1,7
19694,0,-1,0,0,0,840,1,17
19695,0,-1,0,0,0,250,1,4
19696,0,-1,0,0,0,156,1,17
19697,0,-1,0,0,1,250,1,19
19698,0,-1,0,0,0,826,1,4
19699,0,-1,0,0,0,156,1,10
19700,0,-1,0,0,0,250,1,9
19701,0,-1,0,0,0,840,1,15
19702,0,-1,0,0,0,276,1,3
19703,0,-1,0,1,0,156,1,1
19704,0,-1,0,0,0,826,1,5
19705,0,-1,0,0,0,250,1,11
19706,0,-1,0,0,0,156,1,7
19707,0,-1,0,0,0,156,1,15
19708,0,-1,0,0,0,156,1,4
19709,0,-1,0,0,0,276,1,14
19710,0,-1,0,0,0,156,1,2
19711,0,-1,0,0,1,840,1,17
19712,0,-1,0,0,0,156,1,11
19713,0,-1,0,0,0,250,1,2
19714,0,-1,0,0,0,276,1,10
19715,0,-1,0,0,0,156,1,18
19716,0,-1,0,1,0,276,1,10
19717,0,-1,0,1,0,156,1,12
19718,0,-1,0,0,0,250,1,15
19719,0,-1,0,0,0,826,1,2
19720,0,-1,0,0,0,826,1,12
19721,0,-1,0,0,0,156,1,8
19722,0,-1,0,0,0,276,1,15
19723,0,-1,0,0,0,156,1,15
19724,0,-1,0,0,1,276,1,15
19725,0,-1,0,0,1,156,1,14
19726,0,-1,0,0,0,250,1,14
19727,0,-1,0,0,0,826,1,16
19728,0,-1,0,0,0,826,1,3
19729,0,-1,0,0,0,840,1,13
19730,0,-1,0,0,0,250,1,9
19731,0,-1,0,1,0,156,1,6
19732,0,-1,0,0,0,156,1,2
19733,0,-1,0,0,0,826,1,5
19734,0,-1,0,0,0,276,1,6
19735,0,-1,0,0,0,840,1,2
19736,0,-1,0,0,0,250,1,2
19737,0,-1,0,0,0,156,1,1
19738,0,-1,0,0,0,250,1,14
19739,0,-1,0,0,0,826,1,19
19740,0,-1,0,1,0,840,1,18
19741,0,-1,0,0,0,276,1,4
19742,0,-1,0,0,0,826,1,18
19743,0,-1,0,0,0,826,1,5
19744,0,-1,0,0,0,826,1,19
19745,0,-1,0,0,0,250,1,17
19746,0,-1,0,0,0,840,1,5
19747,0,-1,0,0,0,276,1,6
19748,0,-1,0,0,1,276,1,12
19749,0,-1,0,0,0,156,1,9
19750,0,-1,0,0,0,276,1,0
19751,0,-1,0,0,0,826,1,14
19752,0,-1,0,0,0,840,1,3
19753,0,-1,0,0,0,276,1,18
19754,0,-1,0,0,0,276,1,10
19755,0,-1,0,0,0,156,1,19
19756,0,-1,0,0,0,156,1,15
19757,0,-1,0,1,0,156,1,5
19758,0,-1,0,1,0,826,1,4
19759,0,-1,0,0,0,840,1,16
19760,0,-1,0,0,0,826,1,16
19761,0,-1,0,0,0,250,1,5
19762,0,-1,0,0,0,276,1,3
19763,0,-1,0,0,0,840,1,7
19764,0,-1,0,0,0,156,1,0
19765,0,-1,0,0,0,840,1,15
19766,0,-1,0,1,0,156,1,3
19767,0,-1,0,0,0,276,1,1
19768,0,-1,0,0,0,840,1,18
19769,0,-1,0,0,0,826,1,1
19770,0,-1,0,0,0,250,1,18
19771,0,-1,0,0,0,840,1,16
19772,0,-1,0,0,0,840,1,15
19773,0,-1,0,0,0,826,1,19
19774,0,-1,0,0,1,276,1,13
19775,0,-1,0,0,0,840,1,16
19776,0,-1,0,0,0,250,1,14
19777,0,-1,0,0,0,276,1,9
19778,0,-1,0,0,0,826,1,4
19779,0,-1,0,0,1,826,1,19
19780,0,-1,0,0,0,826,1,13
19781,0,-1,0,0,0,826,1,13
19782,0,-1,0,0,0,826,1,14
19783,0,-1,0,0,0,276,1,3
19784,0,-1,0,0,0,276,1,0
19785,0,-1,0,0,0,840,1,2
19786,0,-1,0,0,0,156,1,16
19787,0,-1,0,0,0,156,1,19
19788,0,-1,0,0,0,840,1,12
19789,0,-1,0,0,0,156,1,16
19790,0,-1,0,0,0,156,1,6
19791,0,-1,0,0,0,276,1,0
19792,0,-1,0,0,0,276,1,7
19793,0,-1,0,0,0,276,1,6
19794,0,-1,0,0,0,276,1,9
19795,0,-1,0,0,0,156,1,1
19796,0,-1,0,0,0,840,1,12
19797,0,-1,0,0,0,250,1,12
19798,0,-1,0,0,0,826,1,8
19799,0,-1,0,0,0,276,1,0
19800,0,-1,0,0,0,156,1,19
19801,0,-1,0,0,0,250,1,5
19802,0,-1,0,1,0,156,1,2
19803,0,-1,0,1,0,826,1,11
19804,0,-1,0,0,0,250,1,6
19805,0,-1,0,0,0,156,1,4
19806,0,-1,0,0,0,250,1,17
19807,0,-1,0,0,0,840,1,19
19808,0,-1,0,0,0,156,1,14
19809,0,-1,0,0,0,156,1,12
19810,0,-1,0,0,0,250,1,15
19811,0,-1,0,0,0,156,1,3
19812,0,-1,0,0,0,250,1,12
19813,0,-1,0,0,0,840,1,3
19814,0,-1,0,0,0,840,1,19
19815,0,-1,0,0,0,276,1,12
19816,0,-1,0,0,0,250,1,11
19817,0,-1,0,0,0,250,1,8
19818,0,-1,0,0,0,826,1,18
19819,0,-1,0,1,0,156,1,19
19820,0,-1,0,0,0,826,1,1
19821,0,-1,0,0,0,840,1,14
19822,0,-1,0,0,0,840,1,5
19823,0,-1,0,0,0,250,1,7
19824,0,-1,0,0,0,840,1,8
19825,0,-1,0,0,0,826,1,17
19826,0,-1,0,0,0,840,1,6
19827,0,-1,0,0,0,156,1,14
19828,0,-1,0,0,0,276,1,7
19829,0,-1,0,0,1,156,1,5
19830,0,-1,0,1,0,276,1,12
19831,0,-1,0,1,0,826,1,14
19832,0,-1,0,0,0,826,1,1
19833,0,-1,0,0,0,250,1,1
19834,0,-1,0,0,0,156,1,8
19835,0,-1,0,0,0,826,1,13
19836,0,-1,0,0,0,250,1,3
19837,0,-1,0,0,0,156,1,16
19838,0,-1,0,0,0,826,1,4
19839,0,-1,0,0,0,840,1,10
19840,0,-1,0,0,1,826,1,14
19841,0,-1,0,0,0,826,1,16
19842,0,-1,0,0,0,156,1,19
19843,0,-1,0,0,0,840,1,12
19844,0,-1,0,0,0,826,1,5
19845,0,-1,0,0,0,826,1,10
19846,0,-1,0,1,0,826,1,1
19847,0,-1,0,0,0,250,1,7
19848,0,-1,0,0,0,250,1,2
19849,0,-1,0,0,0,840,1,12
19850,0,-1,0,0,0,826,1,5
19851,0,-1,0,1,0,826,1,3
19852,0,-1,0,0,0,156,1,9
19853,0,-1,0,1,0,250,1,14
19854,0,-1,0,0,0,826,1,16
19855,0,-1,0,0,0,156,1,9
19856,0,-1,0,0,0,156,1,13
19857,0,-1,0,0,0,276,1,17
19858,0,-1,0,1,0,156,1,5
19859,0,-1,0,0,0,826,1,5
19860,0,-1,0,0,1,840,1,15
19861,0,-1,0,0,0,250,1,17
19862,0,-1,0,0,0,250,1,2
19863,0,-1,0,0,0,250,1,17
19864,0,-1,0,0,0,826,1,3
19865,0,-1,0,0,0,276,1,8
19866,0,-1,0,0,0,276,1,13
19867,0,-1,0,0,0,826,1,3
19868,0,-1,0,0,0,276,1,19
19869,0,-1,0,0,0,840,1,11
19870,0,-1,0,0,0,840,1,8
19871,0,-1,0,0,0,826,1,16
19872,0,-1,0,0,0,826,1,14
19873,0,-1,0,0,0,156,1,19
19874,0,-1,0,0,1,840,1,19
19875,0,-1,0,0,0,840,1,8
19876,0,-1,0,0,0,826,1,9
19877,0,-1,0,1,0,826,1,19
19878,0,-1,0,0,0,156,1,2
19879,0,-1,0,0,0,156,1,8
19880,0,-1,0,0,0,840,1,3
19881,0,-1,0,1,0,156,1,12
19882,0,-1,0,0,0,156,1,13
19883,0,-1,0,0,0,840,1,1
19884,0,-1,0,0,0,826,1,18
19885,0,-1,0,0,0,156,1,18
19886,0,-1,0,0,0,250,1,10
19887,0,-1,0,0,0,276,1,3
19888,0,-1,0,0,0,156,1,4
19889,0,-1,0,0,0,826,1,18
19890,0,-1,0,1,0,826,1,9
19891,0,-1,0,1,0,250,1,1
19892,0,-1,0,0,0,250,1,13
19893,0,-1,0,0,0,840,1,5
19894,0,-1,0,0,0,250,1,19
19895,0,-1,0,0,0,250,1,11
19896,0,-1,0,0,0,840,1,6
19897,0,-1,0,0,0,826,1,8
19898,0,-1,0,0,0,250,1,17
19899,0,-1,0,0,0,840,1,3
19900,0,-1,0,0,0,840,1,13
19901,0,-1,0,0,0,276,1,4
19902,0,-1,0,0,1,826,1,16
19903,0,-1,0,0,0,840,1,12
19904,0,-1,0,1,0,826,1,16
19905,0,-1,0,0,0,276,1,6
19906,0,-1,0,0,0,826,1,2
19907,0,-1,0,0,0,276,1,8
19908,0,-1,0,0,0,250,1,14
19909,0,-1,0,0,0,840,1,16
19910,0,-1,0,0,0,840,1,3
19911,0,-1,0,0,0,276,1,7
19912,0,-1,0,0,1,156,1,12
19913,0,-1,0,0,0,276,1,1
19914,0,-1,0,0,0,826,1,17
19915,0,-1,0,0,0,250,1,15
19916,0,-1,0,0,0,250,1,6
19917,0,-1,0,0,0,250,1,17
19918,0,-1,0,1,0,156,1,5
19919,0,-1,0,0,0,826,1,10
19920,0,-1,0,0,0,250,1,0
19921,0,-1,0,0,1,826,1,0
19922,0,-1,0,0,0,276,1,7
19923,0,-1,0,0,0,156,1,1
19924,0,-1,0,0,0,276,1,15
19925,0,-1,0,0,0,156,1,4
19926,0,-1,0,0,0,156,1,15
19927,0,-1,0,0,0,250,1,18
19928,0,-1,0,0,0,826,1,0
19929,0,-1,0,0,0,156,1,10
19930,0,-1,0,1,0,276,1,10
19931,0,-1,0,0,0,250,1,8
19932,0,-1,0,0,0,826,1,4
19933,0,-1,0,0,0,840,1,9
19934,0,-1,0,0,0,276,1,6
19935,0,-1,0,0,0,156,1,5
19936,0,-1,0,0,0,840,1,2
19937,0,-1,0,0,0,826,1,9
19938,0,-1,0,0,0,840,1,13
19939,0,-1,0,0,0,826,1,13
19940,0,-1,0,0,0,250,1,10
19941,0,-1,0,0,0,826,1,6
19942,0,-1,0,0,0,156,1,10
19943,0,-1,0,0,0,276,1,15
19944,0,-1,0,0,0,826,1,16
19945,0,-1,0,0,0,156,1,14
19946,0,-1,0,0,0,826,1,7
19947,0,-1,0,0,0,250,1,6
19948,0,-1,0,0,0,840,1,5
19949,0,-1,0,1,0,840,1,14
19950,0,-1,0,0,0,840,1,15
19951,0,-1,0,0,0,156,1,16
19952,0,-1,0,1,0,276,1,4
19953,0,-1,0,0,0,840,1,5
19954,0,-1,0,0,0,156,1,8
19955,0,-1,0,0,0,250,1,7
19956,0,-1,0,0,0,250,1,5
19957,0,-1,0,0,0,840,1,6
19958,0,-1,0,0,0,276,1,19
19959,0,-1,0,0,0,840,1,19
19960,0,-1,0,1,0,840,1,10
19961,0,-1,0,0,0,840,1,0
19962,0,-1,0,0,0,156,1,14
19963,0,-1,0,0,0,826,1,18
19964,0,-1,0,0,0,840,1,19
19965,0,-1,0,0,0,156,1,6
19966,0,-1,0,0,0,826,1,6
19967,0,-1,0,0,0,276,1,8
19968,0,-1,0,0,0,826,1,2
19969,0,-1,0,0,0,250,1,4
19970,0,-1,0,0,0,840,1,16
19971,0,-1,0,0,0,840,1,0
19972,0,-1,0,0,0,156,1,18
19973,0,-1,0,0,0,840,1,6
19974,0,-1,0,0,0,826,1,16
19975,0,-1,0,0,0,250,1,3
19976,0,-1,0,0,0,276,1,8
19977,0,-1,0,0,0,156,1,18
19978,0,-1,0,0,0,276,1,2
19979,0,-1,0,1,0,826,1,15
19980,0,-1,0,0,0,276,1,9
19981,0,-1,0,0,0,156,1,4
19982,0,-1,0,0,0,250,1,10
19983,0,-1,0,0,0,840,1,3
19984,0,-1,0,1,0,840,1,15
19985,0,-1,0,0,0,826,1,0
19986,0,-1,0,0,0,276,1,13
19987,0,-1,0,0,0,276,1,2
19988,0,-1,0,0,0,826,1,7
19989,0,-1,0,1,0,276,1,7
19990,0,-1,0,0,0,156,1,9
19991,0,-1,0,0,0,250,1,6
19992,0,-1,0,0,0,250,1,7
19993,0,-1,0,0,0,250,1,6
19994,0,-1,0,0,0,276,1,6
19995,0,-1,0,0,0,156,1,16
19996,0,-1,0,1,0,826,1,12
19997,0,-1,0,0,0,826,1,14
19998,0,-1,0,0,0,826,1,16
19999,0,-1,0,0,0,826,1,2
20000,0,-1,0,0,0,840,1,16
20001,0,-1,0,0,0,840,1,19
20002,0,-1,0,0,0,826,1,11
20003,0,-1,0,0,0,276,1,2
20004,0,-1,0,0,0,840,1,4
20005,0,-1,0,0,0,276,1,3
20006,0,-1,0,0,0,250,1,11
20007,0,-1,0,0,0,156,1,2
20008,0,-1,0,0,0,826,1,4
20009,0,-1,0,0,1,840,1,5
20010,0,-1,0,0,0,250,1,0
20011,0,-1,0,0,0,840,1,12
20012,0,-1,0,1,0,250,1,11
20013,0,-1,0,0,0,250,1,12
20014,0,-1,0,0,0,826,1,17
20015,0,-1,0,0,0,840,1,12
20016,0,-1,0,0,0,276,1,8
20017,0,-1,0,0,0,826,1,1
20018,0,-1,0,0,0,840,1,3
20019,0,-1,0,0,0,826,1,2
20020,0,-1,0,0,0,250,1,6
20021,0,-1,0,0,1,156,1,16
20022,0,-1,0,1,0,276,1,5
20023,0,-1,0,0,0,250,1,7
20024,0,-1,0,0,0,840,1,8
20025,0,-1,0,0,0,840,1,10
20026,0,-1,0,1,0,826,1,3
20027,0,-1,0,0,0,840,1,12
20028,0,-1,0,0,0,250,1,2
20029,0,-1,0,0,0,250,1,8
20030,0,-1,0,0,0,840,1,18
20031,0,-1,0,1,0,276,1,0
20032,0,-1,0,0,0,276,1,4
20033,0,-1,0,0,0,156,1,9
20034,0,-1,0,0,0,250,1,6
20035,0,-1,0,0,0,826,1,10
20036,0,-1,0,0,0,156,1,8
20037,0,-1,0,0,0,276,1,19
20038,0,-1,0,0,0,276,1,15
20039,0,-1,0,0,0,826,1,14
20040,0,-1,0,0,0,156,1,0
20041,0,-1,0,0,0,826,1,18
20042,0,-1,0,0,1,276,1,18
20043,0,-1,0,0,0,156,1,7
20044,0,-1,0,0,0,156,1,4
20045,0,-1,0,0,0,250,1,16
20046,0,-1,0,0,0,250,1,6
20047,0,-1,0,0,0,156,1,10
20048,0,-1,0,0,0,276,1,16
20049,0,-1,0,0,0,250,1,0
20050,0,-1,0,0,0,276,1,18
20051,0,-1,0,0,0,826,1,12
20052,0,-1,0,0,0,840,1,19
20053,0,-1,0,0,0,250,1,13
20054,0,-1,0,0,0,156,1,3
20055,0,-1,0,0,0,826,1,10
20056,0,-1,0,0,0,250,1,5
20057,0,-1,0,0,0,276,1,10
20058,0,-1,0,0,0,840,1,7
20059,0,-1,0,0,0,826,1,0
20060,0,-1,0,0,0,250,1,12
20061,0,-1,0,0,0,840,1,6
20062,0,-1,0,0,0,156,1,1
20063,0,-1,0,0,0,826,1,13
20064,0,-1,0,0,0,250,1,4
20065,0,-1,0,0,0,826,1,17
20066,0,-1,0,0,0,250,1,18
20067,0,-1,0,0,0,840,1,18
20068,0,-1,0,0,0,250,1,17
20069,0,-1,0,0,0,840,1,12
20070,0,-1,0,1,0,276,1,18
20071,0,-1,0,0,1,276,1,4
20072,0,-1,0,0,0,276,1,6
20073,0,-1,0,0,0,276,1,12
20074,0,-1,0,0,0,250,1,6
20075,0,-1,0,0,1,156,1,4
20076,0,-1,0,0,0,826,1,16
20077,0,-1,0,0,0,826,1,17
20078,0,-1,0,0,0,156,1,6
20079,0,-1,0,0,0,276,1,5
20080,0,-1,0,0,0,156,1,10
20081,0,-1,0,0,0,156,1,1
20082,0,-1,0,0,0,276,1,6
20083,0,-1,0,0,0,840,1,0
20084,0,-1,0,1,0,840,1,14
20085,0,-1,0,0,0,250,1,8
20086,0,-1,0,0,0,250,1,14
20087,0,-1,0,0,0,156,1,2
20088,0,-1,0,0,1,826,1,12
20089,0,-1,0,0,0,156,1,12
20090,0,-1,0,0,0,276,1,16
20091,0,-1,0,0,0,156,1,15
20092,0,-1,0,0,0,826,1,9
20093,0,-1,0,0,0,840,1,15
20094,0,-1,0,0,0,840,1,14
20095,0,-1,0,0,0,840,1,8
20096,0,-1,0,0,0,250,1,16
20097,0,-1,0,0,0,276,1,8
20098,0,-1,0,1,0,250,1,10
20099,0,-1,0,0,0,276,1,6
20100,0,-1,0,0,0,250,1,12
20101,0,-1,0,0,0,250,1,15
20102,0,-1,0,0,1,156,1,5
20103,0,-1,0,0,0,840,1,2
20104,0,-1,0,1,0,250,1,1
20105,0,-1,0,0,0,250,1,16
20106,0,-1,0,0,0,156,1,19
20107,0,-1,0,0,0,840,1,1
20108,0,-1,0,1,0,156,1,19
20109,0,-1,0,0,0,250,1,6
20110,0,-1,0,1,0,250,1,19
20111,0,-1,0,0,0,156,1,14
20112,0,-1,0,0,0,276,1,15
20113,0,-1,0,0,0,840,1,4
20114,0,-1,0,0,0,156,1,19
20115,0,-1,0,1,1,840,1,6
20116,0,-1,0,0,0,826,1,11
20117,0,-1,0,0,0,826,1,12
20118,0,-1,0,0,0,156,1,2
20119,0,-1,0,0,0,276,1,1
20120,0,-1,0,0,0,840,1,16
20121,0,-1,0,0,0,840,1,17
20122,0,-1,0,0,0,826,1,8
20123,0,-1,0,0,0,276,1,4
20124,0,-1,0,0,0,276,1,7
20125,0,-1,0,0,0,250,1,11
20126,0,-1,0,0,0,276,1,17
20127,0,-1,0,0,0,276,1,5
20128,0,-1,0,0,0,156,1,6
20129,0,-1,0,0,0,840,1,4
20130,0,-1,0,0,0,276,1,11
20131,0,-1,0,1,0,826,1,5
20132,0,-1,0,1,0,840,1,16
20133,0,-1,0,0,0,250,1,3
20134,0,-1,0,0,0,840,1,10
20135,0,-1,0,0,0,840,1,16
20136,0,-1,0,0,0,276,1,1
20137,0,-1,0,0,0,826,1,7
20138,0,-1,0,0,0,826,1,1
20139,0,-1,0,0,0,250,1,16
20140,0,-1,0,1,0,156,1,4
20141,0,-1,0,0,0,250,1,0
20142,0,-1,0,0,0,840,1,19
20143,0,-1,0,0,0,276,1,16
20144,0,-1,0,0,0,840,1,10
20145,0,-1,0,1,0,826,1,3
20146,0,-1,0,0,0,840,1,17
20147,0,-1,0,0,0,276,1,14
20148,0,-1,0,0,0,276,1,1
20149,0,-1,0,0,0,156,1,0
20150,0,-1,0,0,0,826,1,11
20151,0,-1,0,0,0,826,1,2
20152,0,-1,0,1,0,156,1,12
20153,0,-1,0,0,0,276,1,14
20154,0,-1,0,0,0,250,1,19
20155,0,-1,0,0,0,156,1,12
20156,0,-1,0,0,0,276,1,19
20157,0,-1,0,0,0,826,1,10
20158,0,-1,0,0,0,826,1,3
20159,0,-1,0,0,0,276,1,3
20160,0,-1,0,0,0,156,1,11
20161,0,-1,0,0,0,250,1,3
20162,0,-1,0,0,0,250,1,17
20163,0,-1,0,0,0,250,1,3
20164,0,-1,0,0,0,826,1,16
20165,0,-1,0,0,0,250,1,17
20166,0,-1,0,0,0,276,1,17
20167,0,-1,0,0,0,840,1,10
20168,0,-1,0,1,0,156,1,7
20169,0,-1,0,0,0,826,1,2
20170,0,-1,0,0,0,250,1,5
20171,0,-1,0,1,0,156,1,19
20172,0,-1,0,0,0,840,1,11
20173,0,-1,0,0,0,156,1,16
20174,0,-1,0,0,0,840,1,2
20175,0,-1,0,1,0,250,1,6
20176,0,-1,0,1,0,840,1,19
20177,0,-1,0,0,0,250,1,14
20178,0,-1,0,0,0,156,1,12
20179,0,-1,0,0,0,250,1,9
20180,0,-1,0,0,0,156,1,7
20181,0,-1,0,1,0,840,1,5
20182,0,-1,0,0,0,826,1,5
20183,0,-1,0,0,0,826,1,11
20184,0,-1,0,0,0,276,1,2
20185,0,-1,0,0,0,826,1,14
20186,0,-1,0,0,0,250,1,17
20187,0,-1,0,0,0,826,1,18
20188,0,-1,0,1,0,826,1,4
20189,0,-1,0,0,0,840,1,3
20190,0,-1,0,0,0,250,1,9
20191,0,-1,0,0,0,840,1,2
20192,0,-1,0,0,0,840,1,12
20193,0,-1,0,0,0,840,1,14
20194,0,-1,0,0,0,826,1,3
20195,0,-1,0,0,0,826,1,5
20196,0,-1,0,0,0,826,1,0
20197,0,-1,0,0,0,250,1,2
20198,0,-1,0,0,0,840,1,6
20199,0,-1,0,0,0,840,1,8
20200,0,-1,0,0,0,826,1,5
20201,0,-1,0,0,0,276,1,8
20202,0,-1,0,0,0,250,1,7
20203,0,-1,0,0,0,840,1,10
20204,0,-1,0,0,0,826,1,19
20205,0,-1,0,0,0,156,1,17
20206,0,-1,0,0,0,840,1,15
20207,0,-1,0,0,1,840,1,12
20208,0,-1,0,0,0,276,1,0
20209,0,-1,0,0,0,840,1,1
20210,0,-1,0,0,0,250,1,18
20211,0,-1,0,0,0,250,1,11
20212,0,-1,0,0,0,250,1,2
20213,0,-1,0,0,0,826,1,12
20214,0,-1,0,1,0,250,1,9
20215,0,-1,0,0,0,840,1,11
20216,0,-1,0,0,0,840,1,7
20217,0,-1,0,0,0,250,1,12
20218,0,-1,0,0,0,156,1,6
20219,0,-1,0,0,0,250,1,18
20220,0,-1,0,0,0,840,1,6
20221,0,-1,0,0,0,156,1,18
20222,0,-1,0,0,0,840,1,18
20223,0,-1,0,1,0,156,1,18
20224,0,-1,0,0,0,840,1,7
20225,0,-1,0,0,0,840,1,16
20226,0,-1,0,0,0,276,1,10
20227,0,-1,0,0,0,276,1,17
20228,0,-1,0,0,0,840,1,1
20229,0,-1,0,0,0,250,1,16
20230,0,-1,0,0,0,840,1,3
20231,0,-1,0,0,0,840,1,6
20232,0,-1,0,0,0,156,1,8
20233,0,-1,0,0,0,840,1,14
20234,0,-1,0,0,0,250,1,4
20235,0,-1,0,0,0,250,1,12
20236,0,-1,0,0,0,156,1,6
20237,0,-1,0,0,0,250,1,15
20238,0,-1,0,0,0,250,1,16
20239,0,-1,0,0,0,156,1,15
20240,0,-1,0,1,0,840,1,6
20241,0,-1,0,0,0,276,1,19
20242,0,-1,0,0,0,250,1,1
20243,0,-1,0,0,0,826,1,10
20244,0,-1,0,0,0,276,1,8
20245,0,-1,0,0,0,156,1,18
20246,0,-1,0,0,0,250,1,17
20247,0,-1,0,0,0,840,1,15
20248,0,-1,0,0,0,156,1,6
20249,0,-1,0,0,0,826,1,0
20250,0,-1,0,0,0,276,1,10
20251,0,-1,0,0,0,826,1,7
20252,0,-1,0,1,0,840,1,15
20253,0,-1,0,0,0,276,1,2
20254,0,-1,0,0,0,156,1,6
20255,0,-1,0,0,0,156,1,17
20256,0,-1,0,1,0,826,1,19
20257,0,-1,0,0,0,156,1,17
20258,0,-1,0,0,0,276,1,16
20259,0,-1,0,0,1,840,1,17
20260,0,-1,0,0,0,276,1,8
20261,0,-1,0,0,0,826,1,12
20262,0,-1,0,1,0,156,1,15
20263,0,-1,0,0,0,250,1,3
20264,0,-1,0,0,0,156,1,0
20265,0,-1,0,0,0,156,1,12
20266,0,-1,0,0,0,276,1,16
20267,0,-1,0,0,0,276,1,19
20268,0,-1,0,0,0,840,1,6
20269,0,-1,0,0,0,250,1,6
20270,0,-1,0,1,0,156,1,11
20271,0,-1,0,1,0,840,1,8
20272,0,-1,0,1,0,826,1,10
20273,0,-1,0,0,0,826,1,18
20274,0,-1,0,0,0,840,1,2
20275,0,-1,0,1,0,250,1,15
20276,0,-1,0,0,0,250,1,2
20277,0,-1,0,1,0,156,1,17
20278,0,-1,0,0,0,276,1,0
20279,0,-1,0,0,0,250,1,0
20280,0,-1,0,0,0,276,1,7
20281,0,-1,0,0,0,826,1,15
20282,0,-1,0,0,0,840,1,7
20283,0,-1,0,0,0,276,1,10
20284,0,-1,0,0,0,250,1,11
20285,0,-1,0,0,0,276,1,11
20286,0,-1,0,0,0,826,1,10
20287,0,-1,0,1,0,156,1,2
20288,0,-1,0,0,1,156,1,6
20289,0,-1,0,1,1,840,1,2
20290,0,-1,0,0,0,840,1,13
20291,0,-1,0,1,0,276,1,19
20292,0,-1,0,0,0,826,1,19
20293,0,-1,0,0,0,156,1,14
20294,0,-1,0,0,0,156,1,17
20295,0,-1,0,0,0,840,1,18
20296,0,-1,0,0,0,826,1,19
20297,0,-1,0,0,0,826,1,13
20298,0,-1,0,0,0,840,1,0
20299,0,-1,0,0,0,250,1,12
20300,0,-1,0,0,0,826,1,4
20301,0,-1,0,0,1,276,1,12
20302,0,-1,0,1,0,156,1,8
20303,0,-1,0,1,0,826,1,9
20304,0,-1,0,0,0,276,1,5
20305,0,-1,0,0,0,156,1,19
20306,0,-1,0,0,0,156,1,10
20307,0,-1,0,0,0,840,1,16
20308,0,-1,0,0,0,250,1,3
20309,0,-1,0,0,0,156,1,12
20310,0,-1,0,0,0,250,1,10
20311,0,-1,0,0,0,156,1,7
20312,0,-1,0,0,0,276,1,15
20313,0,-1,0,0,0,250,1,19
20314,0,-1,0,0,0,250,1,19
20315,0,-1,0,0,0,840,1,9
20316,0,-1,0,0,0,250,1,14
20317,0,-1,0,0,0,826,1,18
20318,0,-1,0,1,0,276,1,8
20319,0,-1,0,0,0,840,1,12
20320,0,-1,0,0,0,250,1,5
20321,0,-1,0,0,0,276,1,11
20322,0,-1,0,0,0,276,1,16
20323,0,-1,0,0,0,276,1,19
20324,0,-1,0,0,0,826,1,0
20325,0,-1,0,1,0,156,1,5
20326,0,-1,0,0,0,156,1,14
20327,0,-1,0,0,0,276,1,15
20328,0,-1,0,1,0,250,1,5
20329,0,-1,0,0,0,250,1,8
20330,0,-1,0,0,0,276,1,11
20331,0,-1,0,0,0,276,1,3
20332,0,-1,0,0,0,826,1,3
20333,0,-1,0,0,0,826,1,11
20334,0,-1,0,0,0,250,1,12
20335,0,-1,0,0,0,156,1,3
20336,0,-1,0,0,0,826,1,0
20337,0,-1,0,0,0,826,1,7
20338,0,-1,0,0,1,250,1,6
20339,0,-1,0,0,0,826,1,4
20340,0,-1,0,0,0,156,1,11
20341,0,-1,0,1,0,156,1,7
20342,0,-1,0,0,0,156,1,12
20343,0,-1,0,0,0,156,1,13
20344,0,-1,0,0,0,250,1,13
20345,0,-1,0,0,0,826,1,13
20346,0,-1,0,0,0,250,1,5
20347,0,-1,0,0,0,840,1,4
20348,0,-1,0,0,0,840,1,14
20349,0,-1,0,0,0,156,1,5
20350,0,-1,0,0,0,840,1,17
20351,0,-1,0,0,0,840,1,14
20352,0,-1,0,0,0,156,1,1
20353,0,-1,0,0,0,250,1,9
20354,0,-1,0,0,0,840,1,16
20355,0,-1,0,0,0,826,1,9
20356,0,-1,0,0,0,826,1,19
20357,0,-1,0,0,0,250,1,19
20358,0,-1,0,0,0,276,1,5
20359,0,-1,0,0,0,250,1,3
20360,0,-1,0,0,0,276,1,8
20361,0,-1,0,0,0,156,1,2
20362,0,-1,0,0,0,826,1,9
20363,0,-1,0,0,0,156,1,18
20364,0,-1,0,0,0,276,1,11
20365,0,-1,0,0,0,156,1,19
