node_id,is_fraud,ring_id,ring_type,origin_airport,dest_airport,airline_code,departure_unix,seat_class,base_price_usd,remaining_seats
1472,0,-1,0,111,103,2,1678275070,0,188.52,88
1473,0,-1,0,104,114,5,1666152193,0,257.07,167
1474,0,-1,0,116,112,6,1721549299,0,347.6,76
1475,0,-1,0,120,109,4,1685775256,0,196.25,69
1476,0,-1,0,117,115,7,1721394429,0,435.95,132
1477,0,-1,0,113,116,3,1686942428,0,449.43,96
1478,0,-1,0,113,105,3,1691838955,0,159.1,51
1479,0,-1,0,111,120,5,1730700110,0,291.01,97
1480,0,-1,0,110,104,6,1653841693,2,616.79,63
1481,0,-1,0,114,101,1,1668019417,1,713.32,61
1482,0,-1,0,104,120,3,1685347487,0,299.88,80
1483,0,-1,0,101,110,4,1677458400,0,292.21,95
1484,0,-1,0,110,106,1,1705012704,1,244.84,10
1485,0,-1,0,108,116,7,1651954997,0,388.37,33
1486,0,-1,0,118,109,3,1726223026,0,287.16,120
1487,0,-1,0,119,115,6,1700227791,1,259.4,13
1488,0,-1,0,110,112,5,1668822537,0,287.52,114
1489,0,-1,0,114,108,6,1734827554,0,638.75,23
1490,0,-1,0,112,115,3,1717105231,1,341.14,125
1491,0,-1,0,118,101,6,1741091733,0,644.21,65
1492,0,-1,0,108,111,4,1743559357,0,178.58,30
1493,0,-1,0,111,116,7,1721560121,0,130.49,68
1494,0,-1,0,102,115,4,1719446876,0,655.5,8
1495,0,-1,0,111,112,7,1660724488,0,196.93,23
1496,0,-1,0,108,113,6,1675313589,0,249.17,175
1497,0,-1,0,111,109,1,1678374638,0,343.62,20
1498,0,-1,0,111,114,3,1713231948,1,465.65,39
1499,0,-1,0,101,106,3,1711857814,2,229.77,153
