node_id,is_fraud,ring_id,ring_type,account_age_days,booking_count_30d,cancellation_rate,chargeback_count,distinct_device_count,distinct_ip_count,country_code,is_loyalty_member,avg_booking_value_usd,referral_count,velocity_score
8249,0,-1,0,1948,6,0.0,0,2,2,124,1,429.8,0,1.12
8250,0,-1,0,16,4,0.0,0,1,2,528,1,1212.31,0,50
8251,0,-1,0,606,1,0.0,0,4,5,276,0,1151.03,0,0.6
8252,0,-1,0,1769,10,0.1,0,1,1,36,1,527.16,0,2.06
8253,0,-1,0,1474,2,0.0,0,1,2,356,1,566.16,0,0.5
8254,0,-1,0,210,1,1.0,0,3,4,124,1,488.32,0,1.74
8255,0,-1,0,1298,3,0.0,0,1,2,276,0,288.01,0,0.84
8256,0,-1,0,305,1,0.0,0,1,1,392,1,868.58,0,1.2
8257,0,-1,0,779,6,0.167,0,1,3,156,0,423.94,0,2.81
8258,0,-1,0,22,2,0.0,0,1,1,250,1,494.14,0,33.18
8259,0,-1,0,252,9,0.0,0,3,5,410,1,3662.96,0,13.04
8260,0,-1,0,53,1,0.0,0,1,2,840,1,759.02,0,6.89
8261,0,-1,0,1078,7,0.143,0,1,1,156,1,1010.7,0,2.37
8262,0,-1,0,515,1,0.0,0,1,3,76,1,680.17,0,0.71
8263,0,-1,0,174,1,0.0,0,1,1,156,0,1458.9,0,2.1
8264,0,-1,0,809,1,0.0,0,4,5,484,1,2124.23,0,0.45
8265,0,-1,0,1859,1,1.0,0,1,3,826,1,688.18,0,0.2
8266,0,-1,0,719,1,1.0,0,1,3,392,0,1201.34,0,0.51
8267,0,-1,0,720,10,0.2,0,4,6,392,1,345.07,0,5.07
8268,0,-1,0,129,2,0.0,0,2,3,36,1,359.45,0,5.66
8269,0,-1,0,616,2,0.5,0,1,1,250,1,338.14,0,1.19
8270,0,-1,0,1855,2,0.5,0,2,2,36,1,220.41,0,0.39
8271,0,-1,0,613,2,0.0,0,2,2,276,1,183.12,0,1.19
8272,0,-1,0,6,4,0.5,0,3,5,484,0,274.9,0,50
8273,0,-1,0,675,3,1.0,0,1,2,36,1,706.73,0,1.62
8274,0,-1,0,161,2,0.5,0,2,3,840,1,377.65,0,4.53
8275,0,-1,0,1723,1,0.0,0,1,3,826,0,481.67,0,0.21
8276,0,-1,0,1,4,0.25,0,3,5,276,1,496.8,0,50
8277,0,-1,0,12,2,0.0,0,3,4,76,0,746.25,0,50
8278,0,-1,0,505,2,0.5,0,1,2,840,1,149.35,0,1.45
8279,0,-1,0,947,4,0.25,0,1,3,392,1,269.21,0,1.54
8280,0,-1,0,925,2,0.0,0,1,2,124,0,239.04,0,0.79
8281,0,-1,0,995,1,0.0,0,2,2,840,0,269.65,0,0.37
8282,0,-1,0,860,1,0.0,0,3,5,156,1,557.43,0,0.42
8283,0,-1,0,1441,2,0.0,0,3,4,410,1,293.67,0,0.51
8284,0,-1,0,1952,1,0.0,0,1,3,840,1,316.0,0,0.19
8285,0,-1,0,3,1,0.0,0,2,4,528,1,896.09,0,50
8286,0,-1,0,882,1,0.0,0,3,4,410,0,946.82,0,0.41
8287,0,-1,0,1259,8,0.0,0,2,2,156,1,488.65,0,2.32
8288,0,-1,0,14,1,0.0,0,1,1,826,0,923.06,0,26.07
8289,0,-1,0,8,1,0.0,0,1,3,356,1,321.4,0,45.62
8290,0,-1,0,1198,1,0.0,0,1,3,724,1,293.31,0,0.3
8291,0,-1,0,1314,2,0.0,0,1,1,840,0,1281.61,0,0.56
8292,0,-1,0,1867,3,0.0,0,2,2,276,1,651.64,0,0.59
8293,0,-1,0,1833,3,0.333,0,2,3,840,1,350.62,0,0.6
8294,0,-1,0,71,2,0.0,0,1,3,392,1,1231.52,0,10.28
8295,0,-1,0,368,1,0.0,0,4,5,392,1,2433.71,0,0.99
8296,0,-1,0,1936,5,0.0,0,1,1,826,1,2464.04,0,0.94
8297,0,-1,0,1779,2,0.5,0,3,5,392,1,132.3,0,0.41
8298,0,-1,0,21,1,0.0,0,2,4,840,1,435.02,0,17.38
8299,0,-1,0,856,4,0.0,0,4,4,76,0,1553.57,0,1.71
8300,0,-1,0,933,3,0.0,0,2,2,250,0,583.09,0,1.17
8301,0,-1,0,29,2,0.0,0,1,3,826,1,1987.96,0,25.17
8302,0,-1,0,121,4,0.25,0,2,3,380,1,313.55,0,12.07
8303,0,-1,0,1845,1,0.0,0,3,4,410,0,343.97,0,0.2
8304,0,-1,0,1502,5,0.2,0,2,3,250,1,418.64,0,1.22
8305,0,-1,0,1398,1,0.0,0,1,3,250,0,1014.27,0,0.26
8306,0,-1,0,830,3,0.667,0,1,2,156,1,268.3,0,1.32
8307,0,-1,0,1669,2,0.5,0,1,3,392,1,443.09,0,0.44
8308,0,-1,0,245,1,0.0,0,2,4,484,1,506.6,0,1.49
8309,0,-1,0,688,1,0.0,0,1,3,840,0,721.71,0,0.53
8310,0,-1,0,826,2,0.5,0,3,5,392,0,1162.39,0,0.88
8311,0,-1,0,467,3,0.0,0,2,4,410,1,417.88,0,2.34
8312,0,-1,0,993,3,0.0,0,2,2,380,0,1239.98,0,1.1
8313,0,-1,0,739,2,0.5,0,1,3,250,1,139.73,0,0.99
8314,0,-1,0,1218,1,0.0,0,2,3,724,0,761.21,0,0.3
8315,0,-1,0,1091,3,0.0,0,3,5,276,1,619.92,0,1.0
8316,0,-1,0,67,4,0.0,0,1,2,124,0,1084.19,0,21.79
8317,0,-1,0,758,1,0.0,0,1,3,36,1,414.69,0,0.48
8318,0,-1,0,927,1,0.0,0,1,3,356,1,763.76,0,0.39
8319,0,-1,0,7,1,0.0,0,3,5,410,1,292.23,0,50
8320,0,-1,0,623,3,0.0,0,1,3,276,1,454.46,0,1.76
8321,0,-1,0,1638,6,0.167,0,2,3,528,1,191.0,0,1.34
8322,0,-1,0,971,1,0.0,0,2,2,276,0,820.09,0,0.38
8323,0,-1,0,1624,7,0.0,0,1,2,124,1,829.92,0,1.57
8324,0,-1,0,1797,6,0.333,0,1,2,410,1,626.44,0,1.22
8325,0,-1,0,37,1,1.0,0,1,3,826,1,302.55,0,9.86
8326,0,-1,0,970,6,0.333,0,1,1,156,0,416.94,0,2.26
8327,0,-1,0,1863,3,0.0,0,2,4,156,0,211.09,0,0.59
8328,0,-1,0,1925,4,0.25,0,3,4,276,1,664.97,0,0.76
8329,0,-1,0,1731,5,0.0,0,1,3,410,1,355.58,0,1.05
8330,0,-1,0,1466,5,0.6,0,2,2,156,1,262.21,0,1.24
8331,0,-1,0,5,1,1.0,0,3,5,392,0,1299.27,0,50
8332,0,-1,0,945,2,0.0,0,2,3,826,0,313.57,0,0.77
8333,0,-1,0,871,2,0.0,0,1,2,840,0,936.02,0,0.84
8334,0,-1,0,1501,4,0.25,0,1,1,840,0,377.77,0,0.97
8335,0,-1,0,778,3,0.0,0,1,3,156,1,441.26,0,1.41
8336,0,-1,0,1200,1,0.0,0,1,1,528,1,446.4,0,0.3
8337,0,-1,0,640,2,0.0,0,1,2,840,1,448.73,0,1.14
8338,0,-1,0,1078,2,0.0,0,1,2,250,0,550.27,0,0.68
8339,0,-1,0,1904,1,0.0,0,1,1,156,1,987.32,0,0.19
8340,0,-1,0,1720,1,0.0,0,1,3,840,0,681.43,0,0.21
8341,0,-1,0,576,1,1.0,0,1,3,124,0,620.47,0,0.63
8342,0,-1,0,1906,4,0.75,0,1,2,156,0,317.81,0,0.77
8343,0,-1,0,13,3,0.0,0,1,3,124,0,700.6,0,50
8344,0,-1,0,607,2,0.0,0,1,3,36,0,588.47,0,1.2
8345,0,-1,0,402,2,0.0,0,1,1,840,1,1084.04,0,1.82
8346,0,-1,0,1755,2,0.0,0,4,4,840,1,403.13,0,0.42
8347,0,-1,0,1575,3,0.333,0,3,4,826,0,433.37,0,0.7
8348,0,-1,0,398,1,0.0,0,1,3,826,1,823.67,0,0.92
8349,0,-1,0,1675,2,0.0,0,3,5,36,0,879.31,0,0.44
8350,0,-1,0,462,4,0.5,0,1,2,156,0,224.74,0,3.16
8351,0,-1,0,1410,3,0.333,0,2,2,76,1,114.23,0,0.78
8352,0,-1,0,737,3,0.0,0,1,3,356,1,453.93,0,1.49
8353,0,-1,0,822,1,0.0,0,1,3,826,1,145.43,0,0.44
8354,0,-1,0,1638,2,0.5,0,1,1,76,0,705.09,0,0.45
8355,0,-1,0,817,1,0.0,0,1,2,276,0,422.84,0,0.45
8356,0,-1,0,941,2,0.0,0,1,2,156,0,311.2,0,0.78
8357,0,-1,0,289,2,0.0,0,1,3,840,1,142.89,0,2.53
8358,0,-1,0,25,2,0.0,0,1,3,156,0,1014.15,0,29.2
8359,0,-1,0,820,1,0.0,0,3,4,380,0,895.81,0,0.45
8360,0,-1,0,1575,4,0.75,0,2,2,250,0,237.71,0,0.93
8361,0,-1,0,1136,2,0.0,0,2,3,76,1,654.6,0,0.64
8362,0,-1,0,1918,1,0.0,0,2,3,276,1,832.72,0,0.19
8363,0,-1,0,1347,3,0.667,0,2,4,840,0,394.26,0,0.81
8364,0,-1,0,287,1,0.0,0,1,3,156,1,597.31,0,1.27
8365,0,-1,0,234,2,0.0,0,1,2,124,1,1368.81,0,3.12
8366,0,-1,0,938,3,0.333,0,1,3,392,1,980.97,0,1.17
8367,0,-1,0,1686,4,0.0,0,1,1,840,0,334.04,0,0.87
8368,0,-1,0,10,3,0.0,0,1,2,76,1,728.28,0,50
8369,0,-1,0,27,3,0.0,0,1,3,156,1,776.11,0,40.56
8370,0,-1,0,1616,1,1.0,0,3,4,124,1,230.14,0,0.23
8371,0,-1,0,1879,2,0.0,0,4,6,528,0,633.96,0,0.39
8372,0,-1,0,1632,1,0.0,0,3,5,276,1,828.42,0,0.22
8373,0,-1,0,1812,1,0.0,0,3,4,36,1,314.47,0,0.2
8374,0,-1,0,630,3,0.333,0,1,2,156,1,694.75,0,1.74
8375,0,-1,0,937,2,0.0,0,2,4,356,0,633.77,0,0.78
8376,0,-1,0,812,6,0.0,0,2,3,840,1,752.18,0,2.7
8377,0,-1,0,594,2,0.5,0,1,3,840,0,948.68,0,1.23
8378,0,-1,0,914,1,0.0,0,2,3,840,1,1242.29,0,0.4
8379,0,-1,0,26,4,0.25,0,1,2,76,1,234.27,0,50
8380,0,-1,0,1863,1,0.0,0,1,3,156,0,429.61,0,0.2
8381,0,-1,0,311,1,0.0,0,2,2,250,0,556.55,0,1.17
8382,0,-1,0,1505,1,0.0,0,1,2,276,1,667.95,0,0.24
8383,0,-1,0,12,4,0.25,0,3,4,276,1,569.13,0,50
8384,0,-1,0,7,10,0.3,0,2,4,250,1,265.82,0,50
8385,0,-1,0,1614,5,0.4,0,3,3,124,0,172.16,0,1.13
8386,0,-1,0,1890,1,0.0,0,1,1,484,1,1372.43,0,0.19
8387,0,-1,0,718,9,0.222,0,2,3,276,1,279.89,0,4.58
8388,0,-1,0,1872,1,0.0,0,1,1,276,0,842.7,0,0.19
8389,0,-1,0,1698,2,0.0,0,1,2,826,0,547.85,0,0.43
8390,0,-1,0,352,4,0.25,0,2,4,840,1,759.43,0,4.15
8391,0,-1,0,1212,8,0.0,0,2,3,124,1,428.49,0,2.41
8392,0,-1,0,1975,1,1.0,0,4,4,840,0,431.03,0,0.18
8393,0,-1,0,258,5,0.2,0,1,1,156,1,275.36,0,7.07
8394,0,-1,0,8,1,0.0,0,1,1,826,1,232.54,0,45.62
8395,0,-1,0,1125,1,0.0,0,1,1,826,1,830.83,0,0.32
8396,0,-1,0,1977,1,0.0,0,2,2,380,0,447.9,0,0.18
8397,0,-1,0,801,1,1.0,0,1,3,380,0,1439.62,0,0.46
8398,0,-1,0,22,8,0.25,0,1,2,124,1,426.85,0,50
8399,0,-1,0,1162,5,0.2,0,4,5,392,0,569.82,0,1.57
8400,0,-1,0,388,1,1.0,0,1,2,826,1,532.57,0,0.94
8401,0,-1,0,581,3,0.0,0,1,2,156,0,167.76,0,1.88
8402,0,-1,0,1457,3,0.333,0,1,3,840,0,268.21,0,0.75
8403,0,-1,0,1316,10,0.3,0,2,4,392,1,1358.72,0,2.77
8404,0,-1,0,1671,1,0.0,0,1,2,840,1,386.22,0,0.22
8405,0,-1,0,1066,1,1.0,0,3,5,528,0,449.37,0,0.34
8406,0,-1,0,1008,3,0.333,0,1,3,392,1,549.84,0,1.09
8407,0,-1,0,572,3,0.333,0,1,3,250,1,419.43,0,1.91
8408,0,-1,0,1161,1,0.0,0,1,1,156,1,487.45,0,0.31
8409,0,-1,0,239,4,0.0,0,2,3,840,1,328.3,0,6.11
8410,0,-1,0,1976,1,0.0,0,2,2,840,1,295.26,0,0.18
8411,0,-1,0,376,1,0.0,0,1,1,276,1,1393.84,0,0.97
8412,0,-1,0,288,2,0.0,0,3,3,840,1,373.9,0,2.53
8413,0,-1,0,1267,5,0.0,0,2,3,410,1,433.16,0,1.44
8414,0,-1,0,296,1,0.0,0,3,4,156,1,846.23,0,1.23
8415,0,-1,0,1398,2,0.5,0,1,3,276,0,859.15,0,0.52
8416,0,-1,0,1506,1,0.0,0,3,4,156,1,147.83,0,0.24
8417,0,-1,0,1103,2,0.5,0,1,1,36,0,523.06,0,0.66
8418,0,-1,0,1482,5,0.0,0,1,1,840,1,276.11,0,1.23
8419,0,-1,0,361,2,0.5,0,2,4,410,1,418.86,0,2.02
8420,0,-1,0,873,4,0.0,0,1,1,826,1,241.3,0,1.67
8421,0,-1,0,1513,4,0.0,0,1,3,276,0,110.06,0,0.96
8422,0,-1,0,1186,4,0.0,0,1,2,826,1,380.8,0,1.23
8423,0,-1,0,1383,2,0.0,0,2,3,276,1,384.35,0,0.53
8424,0,-1,0,1088,3,0.0,0,3,5,276,0,193.71,0,1.01
8425,0,-1,0,648,4,0.5,0,3,5,276,1,932.69,0,2.25
8426,0,-1,0,356,2,0.0,0,1,3,410,1,639.26,0,2.05
8427,0,-1,0,21,1,0.0,0,1,1,156,1,483.86,0,17.38
8428,0,-1,0,1013,5,0.2,0,1,3,156,1,283.35,0,1.8
8429,0,-1,0,1497,2,0.5,0,4,5,484,0,164.62,0,0.49
8430,0,-1,0,26,1,0.0,0,1,3,380,0,981.2,0,14.04
8431,0,-1,0,717,1,1.0,0,1,2,250,0,454.24,0,0.51
8432,0,-1,0,1998,3,0.0,0,1,2,840,1,341.84,0,0.55
8433,0,-1,0,792,6,0.0,0,1,2,826,1,658.29,0,2.77
8434,0,-1,0,160,2,0.0,0,1,1,840,0,354.34,0,4.56
8435,0,-1,0,1821,2,0.0,0,2,2,156,0,1083.15,0,0.4
8436,0,-1,0,1990,7,0.286,0,1,2,840,1,356.8,0,1.28
8437,0,-1,0,527,2,0.0,0,2,4,826,1,1019.2,0,1.39
8438,0,-1,0,643,1,1.0,0,2,3,380,1,440.01,0,0.57
8439,0,-1,0,28,3,0.0,0,1,2,124,0,918.42,0,39.11
8440,0,-1,0,1621,3,0.0,0,1,2,826,1,472.46,0,0.68
8441,0,-1,0,1994,3,0.0,0,3,3,276,1,489.5,0,0.55
8442,0,-1,0,507,7,0.143,0,1,1,276,1,289.56,0,5.04
8443,0,-1,0,1186,1,0.0,0,1,3,380,0,768.12,0,0.31
8444,0,-1,0,1690,1,0.0,0,1,1,36,0,319.34,0,0.22
8445,0,-1,0,230,3,0.0,0,2,2,156,0,564.98,0,4.76
8446,0,-1,0,668,3,0.333,0,1,1,380,1,413.85,0,1.64
8447,0,-1,0,1608,1,0.0,0,2,4,724,0,490.2,0,0.23
8448,0,-1,0,24,4,0.0,0,3,4,156,1,345.54,0,50
8449,0,-1,0,909,5,0.2,0,2,2,826,0,239.46,0,2.01
8450,0,-1,0,1538,2,0.0,0,1,3,124,0,413.16,0,0.47
8451,0,-1,0,864,2,0.0,0,2,3,840,1,221.8,0,0.84
8452,0,-1,0,22,2,0.0,0,1,3,724,1,400.34,0,33.18
8453,0,-1,0,1129,2,0.0,0,1,1,124,1,345.55,0,0.65
8454,0,-1,0,379,2,0.0,0,2,4,250,0,1397.01,0,1.93
8455,0,-1,0,74,3,0.333,0,1,2,826,0,1701.06,0,14.8
8456,0,-1,0,1706,1,0.0,0,1,3,380,1,67.8,0,0.21
8457,0,-1,0,1034,1,0.0,0,1,1,156,0,448.3,0,0.35
8458,0,-1,0,1343,2,0.5,0,2,4,156,0,622.66,0,0.54
8459,0,-1,0,9,3,0.333,0,1,2,484,0,335.24,0,50
8460,0,-1,0,860,4,0.25,0,1,1,840,1,434.76,0,1.7
8461,0,-1,0,922,5,0.2,0,1,3,528,1,221.11,0,1.98
8462,0,-1,0,794,4,0.0,0,1,3,250,0,317.39,0,1.84
8463,0,-1,0,212,2,0.0,0,1,3,840,0,434.8,0,3.44
8464,0,-1,0,1590,2,0.5,0,1,1,276,1,567.89,0,0.46
8465,0,-1,0,403,6,0.333,0,4,4,156,1,871.71,0,5.43
8466,0,-1,0,4,1,1.0,0,4,5,840,1,2021.44,0,50
8467,0,-1,0,1170,2,0.0,0,1,1,840,1,858.61,0,0.62
8468,0,-1,0,1089,5,0.0,0,2,4,528,1,762.9,0,1.68
8469,0,-1,0,21,1,0.0,0,1,3,356,0,333.31,0,17.38
8470,0,-1,0,1338,1,0.0,0,1,2,840,1,280.44,0,0.27
8471,0,-1,0,1491,5,0.4,0,1,2,276,0,913.19,0,1.22
8472,0,-1,0,19,1,0.0,0,1,2,156,1,651.15,0,19.21
8473,0,-1,0,116,3,0.0,0,2,3,484,1,213.34,0,9.44
8474,0,-1,0,629,5,0.0,0,1,3,276,1,289.55,0,2.9
8475,0,-1,0,710,2,0.0,0,1,1,392,0,760.43,0,1.03
8476,0,-1,0,1236,1,0.0,0,2,3,36,0,273.07,0,0.3
8477,0,-1,0,845,3,0.0,0,4,4,826,0,218.28,0,1.3
8478,0,-1,0,1,1,0.0,0,1,2,484,1,545.03,0,50
8479,0,-1,0,1421,3,0.0,0,3,3,156,0,1073.67,0,0.77
8480,0,-1,0,945,2,0.0,0,1,2,156,0,90.33,0,0.77
8481,0,-1,0,16,1,0.0,0,3,5,484,1,600.11,0,22.81
8482,0,-1,0,27,2,0.0,0,1,1,840,0,1969.35,0,27.04
8483,0,-1,0,5,4,0.0,0,2,3,840,1,519.81,0,50
8484,0,-1,0,218,1,0.0,0,3,5,840,1,612.38,0,1.67
8485,0,-1,0,748,5,0.4,0,1,1,484,1,1014.9,0,2.44
8486,0,-1,0,208,2,0.0,0,1,3,826,1,332.85,0,3.51
8487,0,-1,0,1372,8,0.25,0,2,4,392,1,334.24,0,2.13
8488,0,-1,0,1434,4,0.0,0,2,4,380,1,324.29,0,1.02
8489,0,-1,0,1444,1,0.0,0,2,2,840,1,476.09,0,0.25
8490,0,-1,0,636,2,0.0,0,3,4,380,1,753.71,0,1.15
8491,0,-1,0,883,5,0.0,0,3,5,826,1,1898.25,0,2.07
8492,0,-1,0,1220,3,0.0,0,2,3,276,1,1507.42,0,0.9
8493,0,-1,0,543,2,0.5,0,1,3,484,1,167.15,0,1.34
8494,0,-1,0,10,2,0.0,0,1,2,36,1,170.7,0,50
8495,0,-1,0,308,5,0.0,0,1,3,276,1,599.3,0,5.93
8496,0,-1,0,106,2,0.0,0,4,5,124,0,776.28,0,6.89
8497,0,-1,0,23,1,0.0,0,1,1,840,0,198.26,0,15.87
8498,0,-1,0,11,3,0.0,0,1,1,276,1,241.34,0,50
8499,0,-1,0,1214,7,0.143,0,2,2,156,1,151.97,0,2.1
8500,0,-1,0,28,1,0.0,0,1,2,276,0,592.33,0,13.04
8501,0,-1,0,1031,7,0.286,0,1,3,276,1,397.94,0,2.48
8502,0,-1,0,1378,3,1.0,0,2,3,410,0,1319.23,0,0.79
8503,0,-1,0,1082,3,0.0,0,1,2,156,0,608.0,0,1.01
8504,0,-1,0,1139,1,0.0,0,1,1,826,1,1714.38,0,0.32
8505,0,-1,0,484,4,0.0,0,1,2,156,0,597.64,0,3.02
8506,0,-1,0,275,3,0.333,0,1,3,250,1,648.42,0,3.98
8507,0,-1,0,1901,2,0.0,0,2,4,840,1,1172.37,0,0.38
8508,0,-1,0,12,4,0.0,0,1,2,840,0,1025.33,0,50
8509,0,-1,0,2,1,0.0,0,1,3,380,1,900.97,0,50
8510,0,-1,0,1621,3,0.667,0,2,2,250,1,852.01,0,0.68
8511,0,-1,0,1558,3,0.0,0,1,3,276,1,452.57,0,0.7
8512,0,-1,0,1368,3,0.0,0,1,1,840,1,533.37,0,0.8
8513,0,-1,0,399,5,0.0,0,1,1,124,1,963.81,0,4.57
8514,0,-1,0,1231,9,0.333,0,1,3,36,1,320.36,0,2.67
8515,0,-1,0,101,1,0.0,0,4,5,840,1,202.1,0,3.61
8516,0,-1,0,293,1,0.0,0,3,3,276,0,659.93,0,1.25
8517,0,-1,0,716,4,0.5,0,1,3,840,1,235.34,0,2.04
8518,0,-1,0,1528,3,0.333,0,1,3,156,1,534.07,0,0.72
8519,0,-1,0,1330,2,0.5,0,3,4,156,0,429.73,0,0.55
8520,0,-1,0,362,1,0.0,0,1,3,156,0,489.43,0,1.01
8521,0,-1,0,2,2,0.0,0,3,3,276,1,2035.93,0,50
8522,0,-1,0,1713,4,0.0,0,2,2,156,1,414.08,0,0.85
8523,0,-1,0,1626,1,0.0,0,2,4,276,0,125.27,0,0.22
8524,0,-1,0,1144,1,0.0,0,1,2,356,1,1124.91,0,0.32
8525,0,-1,0,344,3,0.667,0,3,4,156,1,876.87,0,3.18
8526,0,-1,0,1485,1,0.0,0,1,3,156,1,284.53,0,0.25
8527,0,-1,0,1143,4,0.0,0,1,3,36,0,224.77,0,1.28
8528,0,-1,0,1765,1,1.0,0,2,3,840,0,496.83,0,0.21
8529,0,-1,0,211,3,0.333,0,2,2,156,1,416.48,0,5.19
8530,0,-1,0,964,2,0.0,0,2,2,410,1,654.15,0,0.76
8531,0,-1,0,101,6,0.5,0,1,1,840,0,786.8,0,21.68
8532,0,-1,0,1584,1,0.0,0,3,3,840,1,159.45,0,0.23
8533,0,-1,0,395,13,0.231,0,1,3,392,1,325.51,0,12.01
8534,0,-1,0,976,3,0.667,0,3,3,156,1,791.33,0,1.12
8535,0,-1,0,1239,3,0.333,0,1,1,826,1,926.42,0,0.88
8536,0,-1,0,803,5,0.4,0,1,1,156,1,649.9,0,2.27
8537,0,-1,0,1242,3,0.0,0,1,2,36,1,788.33,0,0.88
8538,0,-1,0,557,4,0.5,0,1,3,528,0,824.38,0,2.62
8539,0,-1,0,774,2,0.0,0,1,2,156,0,555.94,0,0.94
8540,0,-1,0,1033,2,0.0,0,2,3,156,1,1437.74,0,0.71
8541,0,-1,0,1850,3,0.0,0,2,2,840,0,452.57,0,0.59
8542,0,-1,0,18,3,0.333,0,1,3,380,0,842.53,0,50
8543,0,-1,0,389,2,0.0,0,3,5,724,0,585.59,0,1.88
8544,0,-1,0,1570,3,0.0,0,2,2,76,1,429.39,0,0.7
8545,0,-1,0,577,3,0.0,0,2,4,392,1,815.21,0,1.9
8546,0,-1,0,570,4,0.0,0,3,3,276,1,385.36,0,2.56
8547,0,-1,0,1712,5,0.6,0,1,2,392,1,458.17,0,1.07
8548,0,-1,0,533,1,0.0,0,3,5,840,0,526.7,0,0.68
8549,0,-1,0,791,1,0.0,0,1,3,156,1,782.59,0,0.46
8550,0,-1,0,378,2,0.0,0,1,2,276,1,1197.63,0,1.93
8551,0,-1,0,385,4,0.0,0,1,1,276,0,284.71,0,3.79
8552,0,-1,0,885,4,0.0,0,3,4,484,1,155.57,0,1.65
8553,0,-1,0,555,8,0.25,0,2,4,840,1,330.35,0,5.26
8554,0,-1,0,22,1,0.0,0,1,2,156,0,1305.46,0,16.59
8555,0,-1,0,1966,2,0.0,0,3,5,76,1,512.22,0,0.37
8556,0,-1,0,26,5,0.0,0,2,4,156,0,705.06,0,50
8557,0,-1,0,78,6,0.0,0,1,2,156,1,718.23,0,28.08
8558,0,-1,0,414,2,0.0,0,2,2,36,0,260.26,0,1.76
8559,0,-1,0,1482,2,0.0,0,2,4,380,1,794.17,0,0.49
8560,0,-1,0,165,2,0.0,0,4,5,156,0,771.9,0,4.42
8561,0,-1,0,1871,10,0.2,0,1,2,840,1,309.09,0,1.95
8562,0,-1,0,458,4,0.0,0,2,4,840,0,501.06,0,3.19
8563,0,-1,0,940,3,0.0,0,3,4,840,1,548.17,0,1.16
8564,0,-1,0,1083,1,0.0,0,1,2,528,1,704.66,0,0.34
8565,0,-1,0,478,4,0.25,0,1,1,276,1,261.44,0,3.05
8566,0,-1,0,892,2,0.0,0,1,2,156,1,982.6,0,0.82
8567,0,-1,0,1942,4,0.0,0,3,3,392,0,181.59,0,0.75
8568,0,-1,0,1490,6,0.0,0,2,2,484,1,2344.03,0,1.47
8569,0,-1,0,945,1,0.0,0,1,1,250,1,718.12,0,0.39
8570,0,-1,0,12,1,0.0,0,1,1,840,1,624.98,0,30.42
8571,0,-1,0,854,2,0.0,0,2,2,250,1,325.38,0,0.85
8572,0,-1,0,828,3,0.0,0,2,2,276,1,392.09,0,1.32
8573,0,-1,0,501,1,0.0,0,1,1,528,1,237.67,0,0.73
8574,0,-1,0,186,3,0.333,0,1,3,356,0,789.39,0,5.89
8575,0,-1,0,190,1,0.0,0,1,1,124,1,92.89,0,1.92
8576,0,-1,0,433,1,0.0,0,3,5,356,0,466.58,0,0.84
8577,0,-1,0,216,4,0.0,0,1,3,840,1,396.07,0,6.76
8578,0,-1,0,153,1,0.0,0,2,2,724,1,989.7,0,2.39
8579,0,-1,0,1382,1,0.0,0,2,3,276,0,1325.43,0,0.26
8580,0,-1,0,1064,1,0.0,0,1,3,36,1,494.54,0,0.34
8581,0,-1,0,970,2,0.5,0,3,4,156,0,728.17,0,0.75
8582,0,-1,0,148,2,0.5,0,2,3,724,1,348.75,0,4.93
8583,0,-1,0,1744,1,0.0,0,1,1,840,0,386.54,0,0.21
8584,0,-1,0,1696,2,0.0,0,1,3,124,1,473.67,0,0.43
8585,0,-1,0,593,2,0.0,0,1,2,250,1,279.68,0,1.23
8586,0,-1,0,1302,3,0.333,0,1,1,826,0,229.06,0,0.84
8587,0,-1,0,1704,1,0.0,0,3,4,250,1,313.62,0,0.21
8588,0,-1,0,1770,1,0.0,0,1,1,156,0,758.73,0,0.21
8589,0,-1,0,1641,2,0.5,0,3,3,840,1,946.0,0,0.44
8590,0,-1,0,109,1,0.0,0,3,4,380,0,355.61,0,3.35
8591,0,-1,0,271,2,0.5,0,1,3,250,0,256.7,0,2.69
8592,0,-1,0,1053,1,0.0,0,1,2,250,1,645.75,0,0.35
8593,0,-1,0,433,1,0.0,0,3,3,156,0,359.13,0,0.84
8594,0,-1,0,28,1,1.0,0,1,1,840,0,269.71,0,13.04
8595,0,-1,0,734,2,0.0,0,1,1,840,1,391.13,0,0.99
8596,0,-1,0,144,1,0.0,0,2,3,276,0,346.36,0,2.53
8597,0,-1,0,1705,3,0.0,0,2,3,36,1,325.89,0,0.64
8598,0,-1,0,1860,2,0.0,0,1,3,840,0,653.88,0,0.39
8599,0,-1,0,190,5,0.4,0,1,3,392,1,578.07,0,9.61
8600,0,-1,0,362,1,0.0,0,1,1,840,0,894.72,0,1.01
8601,0,-1,0,418,1,0.0,0,2,4,250,0,803.15,0,0.87
8602,0,-1,0,20,1,0.0,0,2,3,826,1,180.78,0,18.25
8603,0,-1,0,26,6,0.5,0,2,4,124,1,897.9,0,50
8604,0,-1,0,477,1,0.0,0,3,5,380,0,344.08,0,0.77
8605,0,-1,0,861,1,0.0,0,1,2,840,1,457.35,0,0.42
8606,0,-1,0,237,2,0.5,0,1,2,410,1,813.84,0,3.08
8607,0,-1,0,1579,1,0.0,0,2,2,840,0,454.61,0,0.23
8608,0,-1,0,15,4,0.25,0,2,4,392,0,1728.85,0,50
8609,0,-1,0,562,1,1.0,0,3,5,156,1,1082.96,0,0.65
8610,0,-1,0,7,7,0.0,0,2,2,380,1,812.52,0,50
