node_id,is_fraud,ring_id,ring_type,booking_value_usd,lead_time_days,duration_nights,is_cancelled,is_refunded,chargeback_flag,booking_channel,passengers,timestamp_unix
25238,0,-1,0,389.35,153,5,0,0,0,1,1,1684721111
25239,0,-1,0,417.97,42,7,0,0,0,1,1,1649867887
25240,0,-1,0,295.46,39,5,0,0,0,1,4,1673986547
25241,0,-1,0,1134.68,31,10,0,0,0,0,2,1735656264
25242,0,-1,0,281.41,4,1,0,0,0,0,4,1645017684
25243,0,-1,0,1167.91,18,4,0,0,0,0,1,1687066525
25244,0,-1,0,351.71,20,3,0,0,0,1,2,1708850858
25245,0,-1,0,608.3,13,11,0,0,0,1,3,1735345064
25246,0,-1,0,216.55,90,2,0,0,0,1,2,1653758080
25247,0,-1,0,249.06,94,5,1,1,0,0,4,1715918551
25248,0,-1,0,714.42,48,3,0,0,0,2,1,1631782904
25249,0,-1,0,902.12,68,5,0,0,0,1,2,1657623890
25250,0,-1,0,1184.96,33,3,0,0,0,0,1,1705424625
25251,0,-1,0,807.71,53,1,0,0,0,2,2,1710902844
25252,0,-1,0,100.16,72,1,0,0,0,1,3,1638435237
25253,0,-1,0,750.64,64,17,0,0,0,1,4,1612929062
25254,0,-1,0,685.08,81,5,0,0,0,0,3,1694126500
25255,0,-1,0,1114.03,32,12,0,0,0,0,3,1630359277
25256,0,-1,0,77.03,46,4,1,1,0,2,4,1652199537
25257,0,-1,0,181.08,42,1,0,0,0,1,2,1706131037
25258,0,-1,0,350.92,124,6,0,0,0,0,2,1704709249
25259,0,-1,0,750.01,32,7,0,0,0,0,1,1701048751
25260,0,-1,0,449.57,270,12,0,0,0,0,4,1685450301
25261,0,-1,0,235.22,14,5,0,0,0,0,4,1678580027
25262,0,-1,0,632.43,147,3,0,0,0,1,3,1684460069
25263,0,-1,0,1041.56,243,3,0,0,0,1,3,1699896257
25264,0,-1,0,191.03,134,1,0,0,0,0,3,1668527591
25265,0,-1,0,89.65,75,12,1,0,0,0,3,1651966848
25266,0,-1,0,807.38,38,1,0,0,0,0,4,1641252590
25267,0,-1,0,1567.88,44,1,0,0,0,0,1,1743398905
25268,0,-1,0,119.58,32,1,0,0,0,1,4,1651817780
25269,0,-1,0,307.84,69,2,0,0,0,0,3,1727733160
25270,0,-1,0,500.13,36,5,1,1,0,0,1,1682933961
25271,0,-1,0,1231.2,42,3,0,0,0,1,2,1671575966
25272,0,-1,0,402.14,26,16,1,1,0,0,2,1732632301
25273,0,-1,0,301.0,2,3,0,0,0,1,3,1610180353
25274,0,-1,0,448.32,226,5,0,0,0,3,2,1613906435
25275,0,-1,0,433.98,23,1,1,1,0,0,1,1687021026
25276,0,-1,0,876.18,16,6,0,0,0,1,1,1696093623
25277,0,-1,0,746.82,182,3,0,0,0,0,1,1739781783
25278,0,-1,0,875.52,60,2,0,0,0,1,1,1600362309
25279,0,-1,0,334.77,52,2,0,0,0,3,3,1738673933
25280,0,-1,0,271.27,60,5,0,0,0,0,1,1732341301
25281,0,-1,0,169.04,118,5,0,0,0,1,2,1734228536
25282,0,-1,0,761.01,104,1,0,0,0,0,2,1712099394
25283,0,-1,0,187.4,27,5,0,0,0,0,3,1747897308
25284,0,-1,0,217.55,119,1,0,0,0,0,1,1676951152
25285,0,-1,0,304.47,124,1,1,0,0,1,4,1604128456
25286,0,-1,0,298.87,37,4,0,0,0,1,2,1648231035
25287,0,-1,0,682.79,63,5,0,0,0,0,1,1695008469
25288,0,-1,0,474.98,74,3,0,0,0,1,3,1645777408
25289,0,-1,0,685.99,48,1,1,0,0,3,4,1734648644
25290,0,-1,0,108.45,17,5,0,0,0,0,3,1695391867
25291,0,-1,0,406.37,78,7,0,0,0,2,3,1622865739
25292,0,-1,0,173.78,35,4,0,0,0,3,1,1628034454
25293,0,-1,0,400.18,48,3,0,0,0,0,4,1692207481
25294,0,-1,0,471.65,30,1,0,0,0,3,4,1737280957
25295,0,-1,0,606.7,53,3,0,0,0,0,1,1629034346
25296,0,-1,0,448.49,39,3,0,0,0,0,4,1641029627
25297,0,-1,0,832.81,30,6,1,1,0,0,4,1717946280
25298,0,-1,0,1330.72,62,5,0,0,0,0,2,1641842611
25299,0,-1,0,429.52,73,7,0,0,0,0,4,1648104982
25300,0,-1,0,946.55,46,4,0,0,0,1,4,1665369997
25301,0,-1,0,444.57,69,1,0,0,0,0,4,1739894320
25302,0,-1,0,265.52,47,10,0,0,0,2,3,1706940377
25303,0,-1,0,840.24,39,2,0,0,0,0,3,1732551224
25304,0,-1,0,347.33,66,7,1,1,0,0,1,1657117709
25305,0,-1,0,273.66,25,9,0,0,0,0,1,1635408212
25306,0,-1,0,149.01,59,2,0,0,0,0,3,1710511825
25307,0,-1,0,915.77,12,3,0,0,0,1,4,1726418978
25308,0,-1,0,656.16,82,5,1,1,0,0,3,1631686233
25309,0,-1,0,361.94,84,5,0,0,0,1,3,1637989122
25310,0,-1,0,175.32,15,7,0,0,0,0,3,1630125177
25311,0,-1,0,160.69,32,2,0,0,0,1,2,1625967334
25312,0,-1,0,884.95,71,8,0,0,0,0,4,1729615552
25313,0,-1,0,678.94,55,1,0,0,0,0,1,1640649634
25314,0,-1,0,847.88,24,6,0,0,0,0,4,1735650012
25315,0,-1,0,369.53,24,1,0,0,0,1,4,1730596991
25316,0,-1,0,265.58,16,8,0,0,0,1,3,1693682756
25317,0,-1,0,520.54,56,1,0,0,0,0,4,1704984307
25318,0,-1,0,314.62,33,1,0,0,0,1,4,1609346705
25319,0,-1,0,369.94,60,4,0,0,0,0,4,1699850048
25320,0,-1,0,372.93,86,3,0,0,0,1,3,1623629967
25321,0,-1,0,408.0,14,2,0,0,0,1,4,1657368797
25322,0,-1,0,161.93,54,1,0,0,0,0,1,1715301168
25323,0,-1,0,482.92,145,1,0,0,0,0,4,1694310690
25324,0,-1,0,574.11,58,1,0,0,0,3,3,1613996198
25325,0,-1,0,88.37,37,1,0,0,0,0,1,1720118040
25326,0,-1,0,491.9,15,12,0,0,0,1,2,1739665803
25327,0,-1,0,330.2,52,11,0,0,0,0,3,1623474902
25328,0,-1,0,242.67,16,4,1,1,0,0,2,1744434058
25329,0,-1,0,1080.53,60,5,0,0,0,0,2,1607081617
25330,0,-1,0,443.32,13,5,0,0,0,0,4,1639326750
25331,0,-1,0,472.78,56,7,0,0,0,0,4,1658553595
25332,0,-1,0,612.56,13,1,1,1,0,1,4,1624652942
25333,0,-1,0,331.25,12,11,0,0,0,0,3,1657406824
25334,0,-1,0,342.43,58,3,0,0,0,0,3,1722338497
25335,0,-1,0,86.34,33,2,0,0,0,0,3,1606455496
25336,0,-1,0,327.45,6,8,0,0,0,0,2,1721510461
25337,0,-1,0,277.76,27,7,0,0,0,0,3,1651482192
25338,0,-1,0,578.74,58,5,0,0,0,0,3,1646142461
25339,0,-1,0,296.95,22,1,0,0,0,0,3,1622551366
25340,0,-1,0,136.07,125,2,0,0,0,1,3,1618414544
25341,0,-1,0,346.68,33,6,0,0,0,0,1,1692653264
25342,0,-1,0,622.64,37,1,0,0,0,1,4,1686349960
25343,0,-1,0,515.95,22,5,0,0,0,1,4,1687145503
25344,0,-1,0,745.11,23,8,0,0,0,1,2,1711702402
25345,0,-1,0,787.52,53,1,0,0,0,0,3,1683883153
25346,0,-1,0,899.13,110,2,0,0,0,0,2,1606452969
25347,0,-1,0,1072.17,94,3,0,0,0,1,2,1647417041
25348,0,-1,0,290.09,88,1,0,0,0,0,3,1734872674
25349,0,-1,0,228.43,26,5,1,1,0,0,3,1642937021
25350,0,-1,0,180.68,51,1,0,0,0,0,2,1693119438
25351,0,-1,0,301.95,127,2,0,0,0,0,2,1617892541
25352,0,-1,0,260.72,69,1,0,0,0,0,1,1684709257
25353,0,-1,0,459.26,26,3,0,0,0,0,4,1678441863
25354,0,-1,0,158.61,86,12,0,0,0,0,1,1632810249
25355,0,-1,0,269.07,57,2,0,0,0,0,2,1735921749
25356,0,-1,0,1522.39,205,3,0,0,0,0,2,1728338132
25357,0,-1,0,918.55,89,10,0,0,0,0,1,1603010583
25358,0,-1,0,226.16,30,7,1,1,0,1,1,1695620051
25359,0,-1,0,134.63,12,11,0,0,0,1,1,1618951184
25360,0,-1,0,629.05,45,1,0,0,0,0,4,1678150361
25361,0,-1,0,226.64,138,9,0,0,0,2,4,1667751333
25362,0,-1,0,490.12,85,4,0,0,0,1,4,1603611469
25363,0,-1,0,680.17,29,5,0,0,0,0,1,1636013559
25364,0,-1,0,478.68,25,10,0,0,0,0,2,1635427213
25365,0,-1,0,189.26,44,1,0,0,0,0,4,1662836089
25366,0,-1,0,594.46,53,14,0,0,0,1,1,1735953718
25367,0,-1,0,454.51,11,6,0,0,0,1,2,1663278555
25368,0,-1,0,1345.29,27,2,1,1,0,1,3,1639705537
25369,0,-1,0,815.87,66,3,1,1,0,2,4,1679787621
25370,0,-1,0,415.48,33,8,0,0,0,1,3,1747358099
25371,0,-1,0,260.45,49,8,0,0,0,0,3,1628423896
25372,0,-1,0,259.15,139,5,0,0,0,1,4,1740689177
25373,0,-1,0,924.43,61,6,1,1,0,0,4,1608745984
25374,0,-1,0,1038.48,51,4,0,0,0,0,1,1669382264
25375,0,-1,0,180.09,120,7,0,0,0,1,2,1736226492
25376,0,-1,0,185.52,13,4,0,0,0,1,4,1688533478
25377,0,-1,0,463.34,56,1,0,0,0,1,4,1666120301
25378,0,-1,0,241.82,77,1,0,0,0,1,1,1638548717
25379,0,-1,0,532.99,72,2,1,1,0,1,4,1659341021
25380,0,-1,0,754.28,66,4,0,0,0,1,2,1741261467
25381,0,-1,0,380.72,30,10,1,1,0,0,3,1604098024
25382,0,-1,0,1123.02,104,25,1,0,0,0,4,1614920279
25383,0,-1,0,643.25,51,8,0,0,0,0,3,1646054469
25384,0,-1,0,973.37,33,8,0,0,0,0,3,1604989200
25385,0,-1,0,349.09,34,18,0,0,0,0,3,1699841732
25386,0,-1,0,216.07,16,3,0,0,0,1,1,1698946331
25387,0,-1,0,402.33,35,2,0,0,0,1,1,1667711677
25388,0,-1,0,503.97,33,6,0,0,0,1,2,1672653210
25389,0,-1,0,888.78,87,2,1,1,0,0,1,1682533383
25390,0,-1,0,617.09,80,1,1,1,0,1,3,1641504760
25391,0,-1,0,184.69,44,3,1,0,0,1,1,1663217896
25392,0,-1,0,2918.13,56,7,0,0,0,1,2,1675122213
25393,0,-1,0,477.48,38,4,0,0,0,3,4,1704290182
25394,0,-1,0,539.32,77,5,0,0,0,2,3,1671887352
25395,0,-1,0,579.48,49,9,0,0,0,1,2,1682224567
25396,0,-1,0,512.66,21,8,0,0,0,0,1,1719870132
25397,0,-1,0,296.7,43,11,0,0,0,0,3,1707177369
25398,0,-1,0,902.12,51,5,0,0,0,2,1,1711131416
25399,0,-1,0,1529.81,32,1,1,0,0,0,3,1659682047
25400,0,-1,0,1064.36,76,5,1,1,0,1,4,1670907550
25401,0,-1,0,420.69,33,2,0,0,0,0,1,1633894382
25402,0,-1,0,358.64,26,4,0,0,0,0,3,1703181410
25403,0,-1,0,163.06,155,5,1,1,0,1,1,1684813329
25404,0,-1,0,812.98,29,3,1,1,0,0,3,1608073463
25405,0,-1,0,277.91,50,1,0,0,0,1,2,1692308886
25406,0,-1,0,217.09,10,7,0,0,0,1,2,1720949163
25407,0,-1,0,401.25,92,1,0,0,0,0,2,1667444631
25408,0,-1,0,1630.14,55,4,1,1,0,0,4,1629460026
25409,0,-1,0,354.55,105,4,0,0,0,1,3,1602114061
25410,0,-1,0,407.13,32,4,0,0,0,1,2,1733172224
25411,0,-1,0,331.18,11,2,0,0,0,1,1,1710523751
25412,0,-1,0,495.63,23,6,0,0,0,0,1,1689299772
25413,0,-1,0,439.31,37,3,0,0,0,1,4,1685362475
25414,0,-1,0,339.86,31,2,0,0,0,1,4,1675034206
25415,0,-1,0,773.43,26,6,0,0,0,3,3,1618765619
25416,0,-1,0,243.98,12,3,0,0,0,0,4,1688601137
25417,0,-1,0,414.35,74,6,1,1,0,0,3,1723012504
25418,0,-1,0,1104.37,93,9,0,0,0,0,3,1714253331
25419,0,-1,0,349.11,79,6,1,1,0,0,2,1626332624
25420,0,-1,0,244.16,160,9,0,0,0,2,4,1723457158
25421,0,-1,0,252.69,9,1,0,0,0,0,2,1743004428
25422,0,-1,0,308.62,88,11,0,0,0,1,4,1635461736
25423,0,-1,0,1153.6,8,7,0,0,0,1,1,1681513500
25424,0,-1,0,572.99,61,7,0,0,0,1,3,1718621813
25425,0,-1,0,276.14,57,1,1,0,0,0,4,1700870985
25426,0,-1,0,578.47,91,3,0,0,0,0,3,1622549955
25427,0,-1,0,410.16,33,3,1,0,0,0,2,1603525816
25428,0,-1,0,412.76,33,1,1,1,0,0,1,1739322823
25429,0,-1,0,414.75,40,3,0,0,0,0,2,1644317827
25430,0,-1,0,205.22,57,4,0,0,0,1,4,1664248889
25431,0,-1,0,826.84,40,4,0,0,0,1,1,1626682622
25432,0,-1,0,53.2,135,6,0,0,0,0,4,1693661940
25433,0,-1,0,1382.8,62,8,0,0,0,0,3,1698367469
25434,0,-1,0,237.09,79,3,0,0,0,1,1,1640029499
25435,0,-1,0,429.25,95,5,0,0,0,0,2,1682131479
25436,0,-1,0,131.0,35,2,1,1,0,3,4,1622813478
25437,0,-1,0,295.54,23,6,0,0,0,1,3,1670430769
25438,0,-1,0,324.33,73,2,0,0,0,0,2,1661416109
25439,0,-1,0,409.45,15,5,0,0,0,2,4,1704518302
25440,0,-1,0,814.68,17,1,0,0,0,2,4,1657667938
25441,0,-1,0,807.85,88,18,0,0,0,1,4,1740153825
25442,0,-1,0,470.87,12,4,0,0,0,3,1,1636621502
25443,0,-1,0,317.08,43,8,0,0,0,0,3,1634613839
25444,0,-1,0,448.99,23,11,0,0,0,1,1,1702436329
25445,0,-1,0,156.11,77,1,0,0,0,2,3,1625808813
25446,0,-1,0,446.49,134,3,0,0,0,0,2,1714721409
25447,0,-1,0,543.0,18,3,0,0,0,1,2,1652389497
25448,0,-1,0,770.34,43,4,1,1,0,0,1,1654096001
25449,0,-1,0,266.86,14,12,1,1,0,1,2,1668464112
25450,0,-1,0,299.96,114,5,1,1,0,0,4,1745243360
25451,0,-1,0,418.15,13,5,0,0,0,0,4,1655798701
25452,0,-1,0,459.6,5,7,0,0,0,0,1,1716823659
25453,0,-1,0,6848.68,94,10,0,0,0,1,3,1713583120
25454,0,-1,0,1435.01,55,5,0,0,0,0,2,1607809636
25455,0,-1,0,294.37,2,6,0,0,0,0,2,1696032311
25456,0,-1,0,378.27,68,1,0,0,0,0,2,1659846142
25457,0,-1,0,397.9,107,7,0,0,0,3,1,1604762575
25458,0,-1,0,570.37,4,8,0,0,0,2,1,1612355486
25459,0,-1,0,621.59,31,4,0,0,0,1,2,1666637156
25460,0,-1,0,257.3,23,4,0,0,0,1,3,1607779335
25461,0,-1,0,199.49,23,12,0,0,0,3,1,1615484994
25462,0,-1,0,509.66,24,1,0,0,0,0,4,1677815183
25463,0,-1,0,897.64,79,1,0,0,0,1,1,1705248616
25464,0,-1,0,479.19,78,6,0,0,0,0,3,1661714220
25465,0,-1,0,310.76,15,3,0,0,0,0,4,1736031919
25466,0,-1,0,1374.49,32,6,0,0,0,1,4,1671827100
25467,0,-1,0,1788.12,28,16,0,0,0,1,3,1672637866
25468,0,-1,0,617.05,125,23,0,0,0,1,1,1746559440
25469,0,-1,0,443.14,64,2,0,0,0,1,2,1641895400
25470,0,-1,0,383.94,44,9,0,0,0,1,4,1606385486
25471,0,-1,0,609.88,104,5,0,0,0,1,2,1715220465
25472,0,-1,0,874.41,60,2,0,0,0,1,1,1698512677
25473,0,-1,0,361.31,57,4,1,1,0,3,2,1659277200
25474,0,-1,0,254.7,27,3,0,0,0,0,1,1729870231
25475,0,-1,0,350.89,86,6,1,0,0,1,4,1685259712
25476,0,-1,0,361.4,50,1,0,0,0,0,1,1707234799
25477,0,-1,0,206.37,114,3,0,0,0,2,1,1741302459
25478,0,-1,0,2188.44,49,1,0,0,0,0,4,1604253360
25479,0,-1,0,520.2,45,9,0,0,0,1,1,1624520565
25480,0,-1,0,292.66,14,6,0,0,0,0,2,1631214729
25481,0,-1,0,209.01,104,5,0,0,0,1,2,1690270350
25482,0,-1,0,572.89,45,6,0,0,0,1,1,1676026831
25483,0,-1,0,1252.74,49,9,0,0,0,0,4,1744076624
25484,0,-1,0,225.04,19,5,0,0,0,1,3,1710364978
25485,0,-1,0,683.3,16,2,0,0,0,0,3,1686818584
25486,0,-1,0,211.98,54,3,0,0,0,0,2,1689672153
25487,0,-1,0,330.04,30,2,0,0,0,0,1,1637768093
25488,0,-1,0,297.76,30,7,0,0,0,0,3,1610055987
25489,0,-1,0,275.88,84,8,0,0,0,1,2,1609781932
25490,0,-1,0,358.41,86,5,0,0,0,1,2,1746965763
25491,0,-1,0,737.33,97,8,0,0,0,1,3,1696218691
25492,0,-1,0,173.19,37,1,0,0,0,0,2,1610089454
25493,0,-1,0,681.94,23,2,0,0,0,1,2,1669814023
25494,0,-1,0,681.12,52,5,0,0,0,3,2,1692478399
25495,0,-1,0,263.73,18,7,1,1,0,0,4,1670724239
25496,0,-1,0,516.04,21,10,0,0,0,1,1,1693138528
25497,0,-1,0,201.96,22,3,0,0,0,0,2,1640997929
25498,0,-1,0,690.2,19,5,0,0,0,0,2,1627136270
25499,0,-1,0,224.28,40,7,1,0,0,0,4,1642113049
25500,0,-1,0,503.67,19,4,0,0,0,0,1,1687267756
25501,0,-1,0,3049.49,61,12,0,0,0,1,1,1680968447
25502,0,-1,0,306.04,45,1,0,0,0,1,4,1690297966
25503,0,-1,0,276.47,49,3,0,0,0,0,3,1658859857
25504,0,-1,0,715.64,93,1,0,0,0,1,3,1638477211
25505,0,-1,0,1664.32,153,6,0,0,0,0,2,1724070905
25506,0,-1,0,553.07,106,7,0,0,0,0,1,1684607476
25507,0,-1,0,126.93,29,3,0,0,0,1,4,1647960335
25508,0,-1,0,161.28,87,8,0,0,0,0,2,1667371859
25509,0,-1,0,1269.02,107,3,1,1,0,0,3,1657380449
25510,0,-1,0,459.22,26,3,0,0,0,1,3,1662209169
25511,0,-1,0,269.49,130,5,0,0,0,3,1,1600747400
25512,0,-1,0,266.52,71,1,0,0,0,1,4,1720471929
25513,0,-1,0,237.98,22,1,0,0,0,1,1,1664658257
25514,0,-1,0,302.26,108,1,0,0,0,0,2,1644047151
25515,0,-1,0,1683.11,121,4,0,0,0,1,1,1666721528
25516,0,-1,0,413.15,90,2,0,0,0,0,4,1746599749
25517,0,-1,0,550.82,100,5,0,0,0,1,3,1642358281
25518,0,-1,0,275.1,2,6,0,0,0,2,4,1660375808
25519,0,-1,0,2427.33,61,14,0,0,0,1,1,1724935373
25520,0,-1,0,299.3,193,4,0,0,0,0,4,1706196953
25521,0,-1,0,2607.25,81,8,0,0,0,0,2,1608754324
25522,0,-1,0,871.33,75,1,0,0,0,0,4,1664109187
25523,0,-1,0,278.44,23,10,0,0,0,0,2,1605567262
25524,0,-1,0,441.8,32,6,0,0,0,1,2,1723808130
25525,0,-1,0,714.27,43,7,0,0,0,1,1,1614151515
25526,0,-1,0,150.18,65,8,1,0,0,0,1,1735947218
25527,0,-1,0,548.47,53,11,1,1,0,0,4,1610704968
25528,0,-1,0,773.56,5,1,0,0,0,2,3,1675135210
25529,0,-1,0,474.7,123,11,0,0,0,0,3,1653636825
25530,0,-1,0,272.49,42,9,0,0,0,0,2,1745505464
25531,0,-1,0,281.02,48,3,0,0,0,1,4,1732210819
25532,0,-1,0,1054.32,67,4,0,0,0,2,1,1606779761
25533,0,-1,0,774.17,143,9,0,0,0,3,4,1670260835
25534,0,-1,0,148.09,25,4,0,0,0,1,3,1732158648
25535,0,-1,0,87.97,65,5,0,0,0,1,2,1720664708
25536,0,-1,0,457.02,85,1,0,0,0,0,4,1631431628
25537,0,-1,0,492.23,44,2,0,0,0,1,1,1635365700
25538,0,-1,0,103.31,49,6,0,0,0,0,3,1667538233
25539,0,-1,0,366.07,35,1,1,1,0,1,1,1686921127
25540,0,-1,0,289.43,30,6,0,0,0,0,4,1677246886
25541,0,-1,0,267.12,88,1,0,0,0,2,1,1658469289
25542,0,-1,0,1584.34,60,7,1,1,0,1,2,1707180078
25543,0,-1,0,320.85,84,4,0,0,0,1,3,1747512712
25544,0,-1,0,291.4,96,2,1,1,0,1,1,1662126354
25545,0,-1,0,242.27,39,2,0,0,0,1,2,1734744736
25546,0,-1,0,2860.1,81,3,0,0,0,0,2,1633876077
25547,0,-1,0,988.46,200,7,0,0,0,2,4,1671375778
25548,0,-1,0,430.11,21,4,0,0,0,2,2,1724427883
25549,0,-1,0,1505.94,82,8,0,0,0,1,1,1637026304
25550,0,-1,0,881.78,26,2,0,0,0,0,3,1691078419
25551,0,-1,0,519.88,119,3,0,0,0,1,3,1694966925
25552,0,-1,0,385.39,25,7,0,0,0,1,4,1615490312
25553,0,-1,0,252.9,154,1,0,0,0,0,2,1621421120
25554,0,-1,0,1076.04,23,8,1,0,0,0,2,1708081706
25555,0,-1,0,141.67,1,2,0,0,0,1,3,1656656263
25556,0,-1,0,369.97,55,6,0,0,0,0,1,1614528939
25557,0,-1,0,662.57,62,2,0,0,0,0,1,1727327461
25558,0,-1,0,250.69,29,11,0,0,0,3,4,1743544926
25559,0,-1,0,766.98,110,12,0,0,0,1,4,1612281786
25560,0,-1,0,513.87,42,6,0,0,0,2,4,1624325094
25561,0,-1,0,244.44,24,3,0,0,0,0,2,1714461330
25562,0,-1,0,158.96,55,1,0,0,0,1,2,1748973124
25563,0,-1,0,382.68,24,4,0,0,0,1,2,1663275553
25564,0,-1,0,306.2,26,4,0,0,0,1,2,1703029850
25565,0,-1,0,703.04,8,3,1,1,0,1,3,1647093600
25566,0,-1,0,818.89,69,2,0,0,0,1,4,1649735273
25567,0,-1,0,471.24,115,7,0,0,0,0,1,1747700374
25568,0,-1,0,780.05,117,1,0,0,0,0,3,1747152469
25569,0,-1,0,642.22,29,3,0,0,0,1,2,1747312152
25570,0,-1,0,561.61,107,12,0,0,0,0,1,1669156501
25571,0,-1,0,984.12,46,5,0,0,0,0,4,1615087381
25572,0,-1,0,138.17,105,2,0,0,0,0,1,1663303779
25573,0,-1,0,1513.77,67,5,0,0,0,1,4,1618125269
25574,0,-1,0,437.61,94,4,0,0,0,1,2,1634815408
25575,0,-1,0,409.15,65,8,0,0,0,1,4,1610725585
25576,0,-1,0,1061.23,8,5,0,0,0,0,3,1646190024
25577,0,-1,0,641.31,24,3,0,0,0,0,3,1742461082
25578,0,-1,0,190.75,45,2,1,0,0,0,3,1618231794
25579,0,-1,0,457.17,103,18,0,0,0,0,2,1717474575
25580,0,-1,0,826.47,47,7,1,0,0,0,4,1602823988
25581,0,-1,0,337.77,197,2,0,0,0,3,2,1736097891
25582,0,-1,0,1077.66,13,17,0,0,0,1,4,1725008713
25583,0,-1,0,756.33,50,3,1,0,0,0,3,1724071479
25584,0,-1,0,423.28,21,2,0,0,0,0,3,1687527201
25585,0,-1,0,362.61,11,1,0,0,0,1,3,1739486477
25586,0,-1,0,188.99,26,4,1,1,0,1,2,1640164210
25587,0,-1,0,189.9,106,7,0,0,0,0,3,1728066984
25588,0,-1,0,290.76,70,5,0,0,0,1,3,1718670238
25589,0,-1,0,243.93,40,22,0,0,0,1,3,1717586578
25590,0,-1,0,213.15,78,6,0,0,0,0,1,1696659321
25591,0,-1,0,504.72,98,4,0,0,0,0,3,1740334068
25592,0,-1,0,374.71,7,2,0,0,0,1,2,1611815834
25593,0,-1,0,585.76,38,10,0,0,0,0,1,1718154903
25594,0,-1,0,743.57,72,1,1,0,0,0,4,1695009940
25595,0,-1,0,193.65,18,8,0,0,0,1,4,1622497641
25596,0,-1,0,693.23,74,1,0,0,0,2,3,1680775933
25597,0,-1,0,816.73,7,6,0,0,0,0,2,1665651311
25598,0,-1,0,593.46,57,5,0,0,0,2,4,1606825066
25599,0,-1,0,455.92,148,2,0,0,0,3,4,1745548493
25600,0,-1,0,470.12,14,1,0,0,0,1,1,1702843939
25601,0,-1,0,1038.96,37,1,1,1,0,0,3,1630945209
25602,0,-1,0,116.97,78,4,0,0,0,0,3,1635119215
25603,0,-1,0,610.67,21,3,0,0,0,1,1,1636874214
25604,0,-1,0,442.4,45,1,0,0,0,0,4,1629600107
25605,0,-1,0,354.73,13,1,0,0,0,1,2,1677634034
25606,0,-1,0,170.48,15,5,1,1,0,3,3,1672103481
25607,0,-1,0,229.1,57,3,1,0,0,0,2,1701790906
25608,0,-1,0,766.45,117,6,1,0,0,0,4,1654496422
25609,0,-1,0,417.17,158,13,0,0,0,0,1,1696130130
25610,0,-1,0,583.98,131,11,0,0,0,1,4,1642637745
25611,0,-1,0,511.71,47,1,1,1,0,3,2,1633398209
25612,0,-1,0,207.64,7,4,0,0,0,1,3,1720095679
25613,0,-1,0,325.26,110,11,0,0,0,1,3,1617750633
25614,0,-1,0,197.53,133,1,0,0,0,0,3,1744193221
25615,0,-1,0,515.83,16,13,0,0,0,2,3,1646699894
25616,0,-1,0,123.1,50,2,0,0,0,1,3,1690847658
25617,0,-1,0,1074.74,26,3,1,1,0,0,4,1669251430
25618,0,-1,0,302.72,183,1,0,0,0,2,4,1670161923
25619,0,-1,0,939.82,8,3,0,0,0,1,4,1611230214
25620,0,-1,0,740.75,37,9,1,1,0,0,1,1651749897
25621,0,-1,0,321.22,43,6,0,0,0,0,1,1749211281
25622,0,-1,0,817.3,67,7,0,0,0,0,3,1718097606
25623,0,-1,0,934.36,21,2,0,0,0,1,3,1671954825
25624,0,-1,0,359.55,13,3,1,1,0,0,4,1647766401
25625,0,-1,0,309.42,79,2,0,0,0,2,2,1698804376
25626,0,-1,0,969.94,88,5,0,0,0,2,3,1683079948
25627,0,-1,0,177.55,68,1,0,0,0,3,3,1603214017
25628,0,-1,0,108.42,15,3,0,0,0,0,4,1668992618
25629,0,-1,0,180.43,19,5,0,0,0,0,4,1707292138
25630,0,-1,0,443.35,359,1,0,0,0,2,3,1666417475
25631,0,-1,0,285.24,1,5,0,0,0,0,4,1681642715
25632,0,-1,0,217.75,54,4,0,0,0,2,1,1690884700
25633,0,-1,0,562.71,40,2,0,0,0,0,4,1655857758
25634,0,-1,0,1172.46,55,7,0,0,0,0,3,1626994389
25635,0,-1,0,1200.6,91,4,1,1,0,1,2,1699922855
25636,0,-1,0,241.72,29,1,0,0,0,1,1,1689095851
25637,0,-1,0,690.5,121,3,0,0,0,1,1,1644963480
25638,0,-1,0,644.37,68,1,0,0,0,1,3,1653932181
25639,0,-1,0,434.53,77,1,0,0,0,0,3,1630031330
25640,0,-1,0,461.84,78,14,0,0,0,1,4,1615014748
25641,0,-1,0,471.11,191,2,0,0,0,1,3,1723097685
25642,0,-1,0,578.35,13,3,0,0,0,0,1,1749061339
25643,0,-1,0,420.8,16,3,0,0,0,0,2,1636179583
25644,0,-1,0,314.26,12,3,0,0,0,1,1,1665665438
25645,0,-1,0,923.09,23,1,0,0,0,1,4,1675682994
25646,0,-1,0,316.05,37,1,0,0,0,0,3,1659428714
25647,0,-1,0,224.71,105,1,0,0,0,0,4,1622472983
25648,0,-1,0,379.11,46,3,0,0,0,1,2,1703989778
25649,0,-1,0,86.65,56,3,0,0,0,0,3,1698224069
25650,0,-1,0,330.46,106,1,0,0,0,1,1,1743747384
25651,0,-1,0,613.86,74,4,0,0,0,0,2,1613655178
25652,0,-1,0,858.59,19,6,1,1,0,3,2,1603528318
25653,0,-1,0,349.25,320,4,0,0,0,3,1,1692141239
25654,0,-1,0,250.51,39,4,0,0,0,0,4,1668655852
25655,0,-1,0,392.03,163,2,1,1,0,0,4,1605461840
25656,0,-1,0,190.66,66,1,0,0,0,0,2,1631379619
25657,0,-1,0,1039.07,122,10,1,1,0,1,1,1678656262
