node_id,is_fraud,ring_id,ring_type,point_balance,lifetime_points,redemption_count_30d,transfer_count_30d,account_age_days,status_tier,suspicious_velocity
4396,0,-1,0,84149,453998,0,1,848,2,0
4397,0,-1,0,131008,194149,0,0,1097,0,0
4398,0,-1,0,52074,244692,1,1,1397,3,0
4399,0,-1,0,118159,73670,2,0,778,0,0
4400,0,-1,0,92621,339556,0,1,729,0,0
4401,0,-1,0,3515,430638,0,1,349,1,0
4402,0,-1,0,13901,194299,2,1,1244,3,0
4403,0,-1,0,70659,193207,4,1,1528,0,0
4404,0,-1,0,162336,428850,4,0,191,3,0
4405,0,-1,0,169919,211581,2,1,1046,0,0
4406,0,-1,0,17579,262071,4,1,1195,2,0
4407,0,-1,0,56990,499423,2,1,495,1,0
4408,0,-1,0,88487,139995,0,1,511,0,0
4409,0,-1,0,23121,139661,3,0,1989,0,0
4410,0,-1,0,98015,250040,4,0,425,3,0
4411,0,-1,0,128042,146977,4,1,1957,2,0
4412,0,-1,0,25276,451782,1,1,1780,0,0
4413,0,-1,0,154142,469782,4,1,38,0,0
4414,0,-1,0,148100,272442,2,0,2,2,0
4415,0,-1,0,116671,245313,1,0,1607,0,0
4416,0,-1,0,146572,255760,3,1,1551,0,0
4417,0,-1,0,141111,348095,4,1,678,0,0
4418,0,-1,0,12261,206744,0,1,1374,1,0
4419,0,-1,0,116512,106085,0,0,616,2,0
4420,0,-1,0,139783,306860,2,0,9,0,0
4421,0,-1,0,168192,44073,1,0,9,0,0
4422,0,-1,0,143719,49594,4,0,25,1,0
4423,0,-1,0,183106,159549,0,1,199,1,0
4424,0,-1,0,46396,195841,3,0,20,0,0
4425,0,-1,0,72592,243003,2,0,1384,0,0
4426,0,-1,0,87873,87441,3,1,102,0,0
4427,0,-1,0,32942,244928,1,1,659,0,0
4428,0,-1,0,53072,478574,2,0,1510,2,0
4429,0,-1,0,116456,301828,4,1,490,1,0
4430,0,-1,0,126304,404360,1,1,1677,2,0
4431,0,-1,0,169071,103907,4,0,1858,2,0
4432,0,-1,0,120410,74192,4,0,1647,1,0
4433,0,-1,0,161553,103965,4,0,1122,0,0
4434,0,-1,0,2837,200979,3,0,1630,0,0
4435,0,-1,0,105567,186678,3,1,242,0,0
4436,0,-1,0,39116,213202,1,1,14,0,0
4437,0,-1,0,80953,163323,1,1,19,0,0
4438,0,-1,0,34180,243142,3,1,612,0,0
4439,0,-1,0,102320,205430,2,0,785,0,0
4440,0,-1,0,179570,336426,0,1,18,0,0
4441,0,-1,0,4871,294053,4,0,1083,2,0
4442,0,-1,0,159954,199715,3,1,1004,0,0
4443,0,-1,0,180376,6322,1,0,1305,0,0
4444,0,-1,0,151154,16575,1,1,1712,1,0
4445,0,-1,0,49834,9912,4,0,317,0,0
4446,0,-1,0,124136,40321,0,1,833,2,0
4447,0,-1,0,168839,249230,1,1,13,0,0
4448,0,-1,0,138651,169082,1,0,1698,1,0
4449,0,-1,0,74632,45340,0,0,15,1,0
4450,0,-1,0,79471,455643,2,1,299,0,0
4451,0,-1,0,100784,485445,3,0,695,0,0
4452,0,-1,0,48234,101726,3,1,611,0,0
4453,0,-1,0,158422,99617,2,0,219,0,0
4454,0,-1,0,173097,366119,4,0,218,1,0
4455,0,-1,0,9326,116991,1,1,17,2,0
4456,0,-1,0,150706,223078,1,1,1969,0,0
4457,0,-1,0,186714,310487,2,0,1950,1,0
4458,0,-1,0,127482,103919,2,0,15,1,0
4459,0,-1,0,46065,285573,3,1,4,0,0
4460,0,-1,0,40492,159264,0,0,209,0,0
4461,0,-1,0,33441,51973,3,0,1184,0,0
4462,0,-1,0,41878,89795,0,1,169,1,0
4463,0,-1,0,135229,147116,0,0,376,1,0
4464,0,-1,0,116042,444952,1,0,579,0,0
4465,0,-1,0,131345,283262,0,1,24,0,0
4466,0,-1,0,144891,122902,3,0,543,2,0
4467,0,-1,0,51225,468027,0,0,1958,1,0
4468,0,-1,0,93768,191653,2,0,1856,2,0
4469,0,-1,0,89608,40072,0,0,16,1,0
4470,0,-1,0,121740,210255,0,1,156,0,0
4471,0,-1,0,76493,281245,3,0,371,0,0
4472,0,-1,0,790,145736,0,1,1717,0,0
4473,0,-1,0,117279,230355,1,0,27,0,0
4474,0,-1,0,3984,469040,1,1,786,1,0
4475,0,-1,0,139438,16196,4,1,17,2,0
4476,0,-1,0,169044,368817,3,0,233,0,0
4477,0,-1,0,170479,22600,2,1,643,0,0
4478,0,-1,0,50612,473072,0,0,235,1,0
4479,0,-1,0,45929,497339,4,0,585,1,0
4480,0,-1,0,84879,455212,2,0,636,0,0
4481,0,-1,0,21656,277983,4,0,1,0,0
4482,0,-1,0,121836,199179,3,0,1813,0,0
4483,0,-1,0,150001,227499,2,0,958,2,0
4484,0,-1,0,20435,303988,0,1,563,0,0
4485,0,-1,0,156898,44299,0,1,1872,0,0
4486,0,-1,0,34888,134528,2,1,982,0,0
4487,0,-1,0,34695,214436,0,0,1040,1,0
4488,0,-1,0,103708,164641,3,0,695,1,0
4489,0,-1,0,181191,366154,2,1,804,2,0
4490,0,-1,0,188031,227926,3,0,603,1,0
4491,0,-1,0,172784,308137,2,1,233,3,0
4492,0,-1,0,144452,153243,1,0,1826,0,0
4493,0,-1,0,38024,321696,2,1,1350,1,0
4494,0,-1,0,51614,261974,4,1,649,2,0
4495,0,-1,0,149310,60691,3,0,1143,0,0
4496,0,-1,0,141867,408088,1,1,42,2,0
4497,0,-1,0,62951,61246,3,0,309,1,0
4498,0,-1,0,149993,304509,4,1,8,1,0
4499,0,-1,0,124841,389624,1,0,1612,0,0
4500,0,-1,0,115294,216954,2,0,17,1,0
4501,0,-1,0,107628,77550,3,1,1807,0,0
4502,0,-1,0,59394,274574,4,0,16,0,0
4503,0,-1,0,94042,96484,4,1,1657,1,0
4504,0,-1,0,157801,353355,0,0,917,1,0
4505,0,-1,0,187428,338111,3,1,327,0,0
4506,0,-1,0,57061,437698,3,0,668,1,0
4507,0,-1,0,152052,447696,1,1,1104,0,0
4508,0,-1,0,92488,392840,4,1,298,0,0
4509,0,-1,0,62620,182390,2,0,1874,0,0
4510,0,-1,0,182367,112732,0,1,1171,2,0
4511,0,-1,0,53467,356443,1,1,1576,0,0
4512,0,-1,0,153500,54786,1,0,439,1,0
4513,0,-1,0,111243,22241,0,1,1429,0,0
4514,0,-1,0,72552,271485,3,0,1497,1,0
4515,0,-1,0,41265,201606,0,0,24,0,0
4516,0,-1,0,155396,174407,2,1,1630,0,0
4517,0,-1,0,172918,147328,2,0,576,1,0
4518,0,-1,0,75699,217096,2,0,484,1,0
4519,0,-1,0,46440,367194,3,0,180,0,0
4520,0,-1,0,119090,428024,1,1,356,0,0
4521,0,-1,0,12585,177144,1,0,719,0,0
4522,0,-1,0,166256,308658,2,0,1106,2,0
4523,0,-1,0,44788,186277,3,0,475,0,0
4524,0,-1,0,192127,474406,2,1,1868,0,0
4525,0,-1,0,99071,237891,1,1,1727,1,0
4526,0,-1,0,49871,279273,1,0,1986,1,0
4527,0,-1,0,150594,383832,0,0,15,2,0
4528,0,-1,0,119485,170869,2,0,1598,0,0
4529,0,-1,0,86563,381183,0,0,12,1,0
4530,0,-1,0,19010,243730,2,0,769,1,0
4531,0,-1,0,181461,487529,1,0,203,3,0
4532,0,-1,0,49817,358186,3,1,1410,0,0
4533,0,-1,0,41579,388277,1,0,253,0,0
4534,0,-1,0,10184,273981,0,0,1971,0,0
4535,0,-1,0,75532,22710,2,1,1084,1,0
4536,0,-1,0,136070,319724,4,0,1909,0,0
4537,0,-1,0,49807,388279,1,1,1419,0,0
4538,0,-1,0,139051,267405,1,1,129,0,0
4539,0,-1,0,91169,400952,3,0,713,1,0
4540,0,-1,0,130527,205684,0,0,1759,2,0
4541,0,-1,0,110853,477352,2,1,1415,2,0
4542,0,-1,0,87432,380288,0,1,665,0,0
4543,0,-1,0,77906,419133,4,1,21,1,0
4544,0,-1,0,186299,87338,0,0,1365,2,0
4545,0,-1,0,48510,371121,0,1,554,2,0
4546,0,-1,0,11991,80712,3,0,113,0,0
4547,0,-1,0,160031,448114,3,1,1723,0,0
4548,0,-1,0,141664,351903,0,0,1305,0,0
4549,0,-1,0,171165,460610,3,0,743,0,0
4550,0,-1,0,184645,429526,2,0,1219,0,0
4551,0,-1,0,97674,436833,4,0,634,1,0
4552,0,-1,0,94348,444212,3,0,1645,2,0
4553,0,-1,0,154717,123575,2,0,1728,2,0
4554,0,-1,0,135890,322163,3,1,280,0,0
4555,0,-1,0,136716,47941,3,0,1404,0,0
4556,0,-1,0,64293,343271,4,1,110,0,0
4557,0,-1,0,194166,116007,0,0,833,0,0
4558,0,-1,0,116207,267086,0,1,1851,0,0
4559,0,-1,0,194633,94757,0,0,1479,0,0
4560,0,-1,0,141863,357741,0,0,216,3,0
4561,0,-1,0,183679,140369,3,1,16,2,0
4562,0,-1,0,9381,412398,2,1,379,0,0
4563,0,-1,0,58429,126451,2,1,1248,1,0
4564,0,-1,0,145457,481712,3,1,1036,1,0
4565,0,-1,0,111531,464255,4,0,406,1,0
4566,0,-1,0,109194,329093,0,0,1857,2,0
4567,0,-1,0,144018,16023,1,0,1197,0,0
4568,0,-1,0,28836,75420,2,1,1662,1,0
4569,0,-1,0,38163,388031,3,0,81,1,0
4570,0,-1,0,77247,155834,3,0,1282,0,0
4571,0,-1,0,27823,369483,2,1,1968,3,0
4572,0,-1,0,93301,360733,0,0,603,3,0
4573,0,-1,0,116276,138763,2,1,1264,0,0
4574,0,-1,0,40494,32859,3,1,338,1,0
4575,0,-1,0,52640,492540,4,1,1064,2,0
4576,0,-1,0,165952,69614,2,1,895,0,0
4577,0,-1,0,117877,351524,4,1,1164,1,0
4578,0,-1,0,39397,422530,3,1,1602,0,0
4579,0,-1,0,168784,321731,0,0,1934,1,0
4580,0,-1,0,61899,70391,1,1,27,0,0
4581,0,-1,0,191524,400147,1,0,262,1,0
4582,0,-1,0,60807,167466,3,0,514,1,0
4583,0,-1,0,90344,310403,1,0,1206,0,0
4584,0,-1,0,11890,274177,3,1,1135,0,0
4585,0,-1,0,122363,50732,0,1,1372,0,0
4586,0,-1,0,74220,436108,3,1,21,0,0
4587,0,-1,0,4392,296813,1,0,365,0,0
4588,0,-1,0,60531,367300,3,0,7,0,0
4589,0,-1,0,76092,32658,1,1,19,2,0
4590,0,-1,0,12345,36426,1,1,1232,2,0
4591,0,-1,0,149427,247647,0,1,10,1,0
4592,0,-1,0,5717,463065,2,1,656,2,0
4593,0,-1,0,75698,496224,3,0,789,1,0
4594,0,-1,0,102235,346070,2,0,1637,0,0
4595,0,-1,0,121711,297117,2,0,64,0,0
4596,0,-1,0,140868,96634,1,1,390,1,0
4597,0,-1,0,161478,429612,0,1,29,0,0
4598,0,-1,0,92708,96099,4,1,972,1,0
4599,0,-1,0,22662,498191,2,1,7,2,0
4600,0,-1,0,20442,389890,2,0,1604,3,0
4601,0,-1,0,117186,322408,0,0,7,1,0
4602,0,-1,0,67019,273042,1,0,957,3,0
4603,0,-1,0,60729,491548,0,0,17,0,0
4604,0,-1,0,10706,333413,3,1,17,0,0
4605,0,-1,0,26480,440606,0,1,1050,3,0
4606,0,-1,0,90795,144187,0,0,1935,2,0
4607,0,-1,0,83226,256490,4,0,677,0,0
4608,0,-1,0,26298,329061,3,1,78,0,0
4609,0,-1,0,184740,83481,1,1,1404,0,0
4610,0,-1,0,77408,167561,0,0,597,0,0
4611,0,-1,0,124576,336098,4,0,1542,1,0
4612,0,-1,0,128659,153937,0,0,1634,0,0
4613,0,-1,0,36267,71542,1,0,528,1,0
4614,0,-1,0,172500,411695,1,1,1220,0,0
4615,0,-1,0,67903,85610,0,0,575,0,0
4616,0,-1,0,59349,79492,4,0,160,0,0
4617,0,-1,0,198003,5499,2,0,1488,0,0
4618,0,-1,0,61340,101447,0,1,1535,0,0
4619,0,-1,0,146918,236919,1,1,215,0,0
4620,0,-1,0,179035,8978,3,1,1361,1,0
4621,0,-1,0,81698,251252,2,0,1638,0,0
4622,0,-1,0,28086,394912,1,1,1538,0,0
4623,0,-1,0,193623,434821,2,0,19,2,0
4624,0,-1,0,130764,151642,1,1,1505,0,0
4625,0,-1,0,152705,237984,2,1,1174,0,0
4626,0,-1,0,169792,84023,4,0,204,2,0
4627,0,-1,0,180934,87970,4,0,1219,0,0
4628,0,-1,0,145322,465237,2,1,25,2,0
4629,0,-1,0,67373,122781,3,1,1236,0,0
4630,0,-1,0,48242,219138,2,0,107,0,0
4631,0,-1,0,13015,26035,4,0,842,0,0
4632,0,-1,0,134142,378097,2,0,1133,0,0
4633,0,-1,0,25455,471541,2,0,225,0,0
4634,0,-1,0,31666,366073,0,1,1607,1,0
4635,0,-1,0,58396,450978,3,0,22,1,0
4636,0,-1,0,186547,184330,1,1,621,0,0
4637,0,-1,0,177590,458256,2,1,1739,0,0
4638,0,-1,0,5894,35335,2,1,953,0,0
4639,0,-1,0,39047,320260,0,1,117,0,0
4640,0,-1,0,147637,279316,1,0,1389,0,0
4641,0,-1,0,52969,435302,4,1,917,0,0
4642,0,-1,0,86972,453717,4,1,1408,2,0
4643,0,-1,0,153551,460270,4,1,1832,2,0
4644,0,-1,0,57960,155772,0,1,855,3,0
4645,0,-1,0,87781,121959,3,1,23,0,0
4646,0,-1,0,118255,396192,2,0,341,0,0
4647,0,-1,0,21696,352266,2,0,690,0,0
4648,0,-1,0,60817,177202,0,1,907,0,0
4649,0,-1,0,148388,177299,1,0,28,0,0
4650,0,-1,0,197908,146035,3,0,5,1,0
4651,0,-1,0,58616,342872,4,0,1882,3,0
4652,0,-1,0,134888,450197,4,1,275,0,0
4653,0,-1,0,194887,354811,1,0,1097,2,0
4654,0,-1,0,187273,114007,1,1,1109,0,0
4655,0,-1,0,52455,235082,2,0,193,1,0
4656,0,-1,0,190366,449212,4,0,467,0,0
4657,0,-1,0,32134,432854,0,0,285,2,0
4658,0,-1,0,86291,148006,1,1,912,0,0
4659,0,-1,0,86177,427292,2,0,706,0,0
4660,0,-1,0,167154,450500,4,1,1784,2,0
4661,0,-1,0,198362,78392,0,1,159,0,0
4662,0,-1,0,170808,242797,3,0,1669,0,0
4663,0,-1,0,54049,360787,0,1,1127,1,0
4664,0,-1,0,54440,445864,0,0,756,3,0
4665,0,-1,0,162038,260542,3,0,1994,2,0
4666,0,-1,0,78565,289584,0,0,1014,2,0
4667,0,-1,0,128417,132052,0,1,1222,0,0
4668,0,-1,0,51703,112026,1,1,1569,1,0
4669,0,-1,0,57734,10804,3,1,1949,0,0
4670,0,-1,0,5523,463847,3,0,21,0,0
4671,0,-1,0,30328,197233,2,0,15,0,0
4672,0,-1,0,130974,241502,1,1,367,0,0
4673,0,-1,0,191087,467601,0,0,6,1,0
4674,0,-1,0,197024,223365,3,0,1150,0,0
4675,0,-1,0,80795,253732,4,1,791,0,0
4676,0,-1,0,6344,253623,4,1,559,0,0
4677,0,-1,0,26814,190469,0,0,472,0,0
4678,0,-1,0,127376,32247,2,1,82,2,0
4679,0,-1,0,142582,153854,2,0,718,0,0
4680,0,-1,0,80654,480876,0,1,1409,0,0
4681,0,-1,0,177770,347323,2,1,1439,0,0
4682,0,-1,0,8802,228116,0,0,818,0,0
4683,0,-1,0,88640,382939,3,0,962,1,0
4684,0,-1,0,166253,322931,0,1,24,0,0
4685,0,-1,0,37127,294274,4,0,412,0,0
4686,0,-1,0,11778,94263,0,1,21,1,0
4687,0,-1,0,125707,98645,3,0,981,0,0
4688,0,-1,0,165906,431297,2,1,227,1,0
4689,0,-1,0,27115,493942,2,1,388,0,0
4690,0,-1,0,76883,301392,3,1,413,0,0
4691,0,-1,0,199045,35832,4,0,413,1,0
4692,0,-1,0,22147,170698,1,0,331,0,0
4693,0,-1,0,88454,210931,2,1,651,1,0
4694,0,-1,0,95835,356363,0,0,1510,0,0
4695,0,-1,0,145000,163619,0,1,4,1,0
4696,0,-1,0,16194,13614,0,0,1123,1,0
4697,0,-1,0,126328,301976,1,0,1837,1,0
4698,0,-1,0,106681,465050,4,0,1730,0,0
4699,0,-1,0,105234,58101,4,1,240,0,0
4700,0,-1,0,50445,184412,4,0,1491,0,0
4701,0,-1,0,178284,146193,4,1,1510,1,0
4702,0,-1,0,22264,28662,4,0,292,1,0
4703,0,-1,0,30397,445363,0,1,957,0,0
4704,0,-1,0,184289,253638,4,1,1170,0,0
4705,0,-1,0,185031,413644,1,1,135,0,0
4706,0,-1,0,65254,256554,2,1,606,0,0
4707,0,-1,0,91241,65570,1,0,1548,0,0
4708,0,-1,0,45680,107521,4,0,676,0,0
4709,0,-1,0,102232,145793,3,1,1619,0,0
4710,0,-1,0,36925,383711,4,0,11,2,0
4711,0,-1,0,72872,454670,2,1,1993,0,0
4712,0,-1,0,193581,120718,2,0,19,1,0
4713,0,-1,0,125368,83463,3,0,1,0,0
4714,0,-1,0,135090,54035,4,0,183,1,0
4715,0,-1,0,91478,223494,0,1,898,2,0
4716,0,-1,0,133572,346889,4,1,1262,2,0
4717,0,-1,0,141620,412239,4,1,1796,0,0
4718,0,-1,0,143152,373718,4,0,1121,0,0
4719,0,-1,0,89996,412652,0,1,1001,1,0
4720,0,-1,0,66349,389823,2,1,468,0,0
4721,0,-1,0,78269,259012,2,0,1018,0,0
4722,0,-1,0,88785,417473,0,0,1985,0,0
4723,0,-1,0,11907,405900,3,0,391,0,0
4724,0,-1,0,25864,487611,4,0,515,0,0
4725,0,-1,0,73234,290922,4,1,267,1,0
4726,0,-1,0,115704,286866,2,0,1919,0,0
4727,0,-1,0,29040,365507,3,0,22,0,0
4728,0,-1,0,38033,94641,4,1,312,2,0
4729,0,-1,0,106222,217591,4,0,1343,2,0
4730,0,-1,0,161123,443937,2,1,635,1,0
4731,0,-1,0,170657,129368,1,0,1354,2,0
4732,0,-1,0,188854,42597,4,1,914,1,0
4733,0,-1,0,13445,484554,4,0,1965,1,0
4734,0,-1,0,127991,245237,3,0,877,0,0
4735,0,-1,0,171464,218444,1,0,20,1,0
4736,0,-1,0,195928,12856,2,1,805,2,0
4737,0,-1,0,43650,433774,0,1,1629,1,0
4738,0,-1,0,29767,280765,1,1,1278,0,0
4739,0,-1,0,123210,70982,0,0,1401,1,0
4740,0,-1,0,108490,147688,3,0,730,1,0
4741,0,-1,0,102799,130786,0,1,27,1,0
4742,0,-1,0,8353,484015,4,0,1691,1,0
4743,0,-1,0,175700,136462,2,1,205,2,0
4744,0,-1,0,113827,293083,0,0,246,0,0
4745,0,-1,0,115008,481931,4,0,145,0,0
4746,0,-1,0,78962,179581,0,0,1238,0,0
4747,0,-1,0,161381,31356,3,1,781,1,0
4748,0,-1,0,138444,249350,3,0,1673,1,0
4749,0,-1,0,103458,226067,4,0,1518,0,0
4750,0,-1,0,88121,52044,0,0,1873,0,0
4751,0,-1,0,140749,329514,4,0,5,0,0
4752,0,-1,0,42139,54118,3,1,24,0,0
4753,0,-1,0,91750,296472,0,0,675,0,0
4754,0,-1,0,133544,7541,4,0,18,0,0
4755,0,-1,0,117652,490194,4,1,1830,1,0
4756,0,-1,0,10806,414366,0,0,828,0,0
4757,0,-1,0,7524,391918,2,1,1527,1,0
4758,0,-1,0,39565,105436,2,0,783,0,0
4759,0,-1,0,22540,197085,4,1,1404,0,0
4760,0,-1,0,166168,233248,2,0,1243,0,0
4761,0,-1,0,76327,401950,0,1,14,2,0
4762,0,-1,0,147167,429521,0,1,1465,1,0
4763,0,-1,0,62854,272094,3,0,54,0,0
4764,0,-1,0,167954,145283,0,1,1723,1,0
4765,0,-1,0,53084,247132,2,1,1071,0,0
4766,0,-1,0,62046,54796,0,1,1978,1,0
4767,0,-1,0,139531,16243,0,0,1742,0,0
4768,0,-1,0,141863,365952,4,0,101,0,0
4769,0,-1,0,117668,224768,3,0,8,0,0
4770,0,-1,0,49124,10696,4,0,505,0,0
4771,0,-1,0,63790,52546,3,1,1856,0,0
4772,0,-1,0,167359,323530,2,0,1768,0,0
4773,0,-1,0,163159,109259,3,0,1213,1,0
4774,0,-1,0,6494,101984,4,1,1556,2,0
4775,0,-1,0,15557,324573,4,0,1791,0,0
4776,0,-1,0,171581,269320,0,0,1828,0,0
4777,0,-1,0,71195,317394,1,0,973,0,0
4778,0,-1,0,75515,248109,4,1,1793,0,0
4779,0,-1,0,51084,473820,3,1,1160,0,0
4780,0,-1,0,120911,76893,0,0,132,2,0
4781,0,-1,0,169185,331208,2,0,1815,0,0
4782,0,-1,0,81845,129605,0,1,750,1,0
4783,0,-1,0,144834,28067,1,1,394,1,0
4784,0,-1,0,117096,373863,3,1,86,1,0
4785,0,-1,0,130436,206181,4,0,1894,0,0
4786,0,-1,0,186162,35843,3,1,1978,0,0
4787,0,-1,0,41977,323938,1,0,404,0,0
4788,0,-1,0,138086,77870,4,1,1508,0,0
4789,0,-1,0,72894,350546,2,1,1948,2,0
4790,0,-1,0,118709,337405,3,0,16,1,0
4791,0,-1,0,91239,488310,4,0,1769,3,0
4792,0,-1,0,126644,47115,0,1,1474,1,0
4793,0,-1,0,16381,164765,0,0,210,1,0
4794,0,-1,0,184901,168658,4,1,305,1,0
4795,0,-1,0,16863,249491,1,1,22,1,0
4796,0,-1,0,131869,63892,3,1,252,2,0
4797,0,-1,0,114742,90724,4,1,53,0,0
4798,0,-1,0,120915,283728,1,0,1078,3,0
4799,0,-1,0,55576,60147,4,1,515,1,0
4800,0,-1,0,44856,272571,0,0,809,0,0
4801,0,-1,0,52986,95697,4,1,1859,0,0
4802,0,-1,0,100037,284880,1,1,720,2,0
4803,0,-1,0,162858,446007,1,0,129,1,0
4804,0,-1,0,142094,303855,2,0,616,0,0
4805,0,-1,0,59872,436136,0,0,1855,0,0
4806,0,-1,0,147724,154523,4,1,613,0,0
4807,0,-1,0,106150,178555,1,0,675,0,0
4808,0,-1,0,61175,86125,3,1,161,0,0
4809,0,-1,0,189454,237900,1,0,1,0,0
4810,0,-1,0,110847,336292,4,0,505,1,0
4811,0,-1,0,172175,486625,2,0,947,2,0
4812,0,-1,0,113014,319702,0,1,860,1,0
4813,0,-1,0,68474,98770,4,0,1441,0,0
4814,0,-1,0,31072,214207,0,0,1952,0,0
4815,0,-1,0,178941,328893,4,0,3,1,0
4816,0,-1,0,142474,103626,2,0,1259,2,0
4817,0,-1,0,178701,372706,0,1,8,0,0
4818,0,-1,0,108426,401772,3,0,1198,0,0
4819,0,-1,0,176624,72781,4,0,1867,0,0
4820,0,-1,0,190411,425636,2,1,1833,0,0
4821,0,-1,0,82534,342385,3,1,71,0,0
4822,0,-1,0,111448,418237,4,1,368,1,0
4823,0,-1,0,143261,106412,3,0,1936,3,0
4824,0,-1,0,96187,433159,4,0,1779,1,0
4825,0,-1,0,1399,352375,1,1,21,0,0
4826,0,-1,0,117619,105599,3,0,29,1,0
4827,0,-1,0,115226,456086,0,1,121,0,0
4828,0,-1,0,136539,309366,3,0,1502,1,0
4829,0,-1,0,111886,410539,4,0,830,0,0
4830,0,-1,0,42265,404883,1,0,1669,0,0
4831,0,-1,0,63271,80869,0,0,245,1,0
4832,0,-1,0,181513,195088,2,1,467,2,0
4833,0,-1,0,106025,252088,1,0,739,0,0
4834,0,-1,0,51229,201066,1,0,1091,0,0
4835,0,-1,0,44973,429380,1,0,758,0,0
4836,0,-1,0,11834,485917,0,1,927,0,0
4837,0,-1,0,121018,107808,1,0,7,0,0
4838,0,-1,0,188214,437507,3,1,623,1,0
4839,0,-1,0,146650,235812,3,0,1638,2,0
4840,0,-1,0,141476,255734,0,0,1624,3,0
4841,0,-1,0,111752,131972,0,0,1797,2,0
4842,0,-1,0,176850,283191,1,1,37,0,0
4843,0,-1,0,133117,137601,1,1,1925,0,0
4844,0,-1,0,151086,91562,2,0,1731,2,0
4845,0,-1,0,133976,234931,2,0,1466,2,0
4846,0,-1,0,44051,362228,0,1,778,0,0
4847,0,-1,0,136082,421335,2,0,1200,1,0
4848,0,-1,0,172514,93788,1,0,640,0,0
4849,0,-1,0,81048,169320,1,0,1904,1,0
4850,0,-1,0,32804,265768,1,1,402,0,0
4851,0,-1,0,171639,366171,0,1,1755,0,0
4852,0,-1,0,162287,251376,4,0,398,0,0
4853,0,-1,0,148692,476028,3,1,1410,0,0
4854,0,-1,0,43240,292249,3,1,737,1,0
4855,0,-1,0,81518,114163,3,0,822,0,0
4856,0,-1,0,84678,63180,2,1,289,1,0
4857,0,-1,0,70393,98258,0,1,1136,1,0
4858,0,-1,0,116271,399205,0,1,1918,0,0
4859,0,-1,0,37701,379233,4,0,287,0,0
4860,0,-1,0,22767,17757,3,1,234,1,0
4861,0,-1,0,161714,276593,3,0,938,1,0
4862,0,-1,0,92711,162614,0,0,10,0,0
4863,0,-1,0,159930,65468,4,0,27,0,0
4864,0,-1,0,94754,273062,2,0,1616,1,0
4865,0,-1,0,172830,497917,1,1,1632,1,0
4866,0,-1,0,133275,226639,1,1,1812,0,0
4867,0,-1,0,50766,329794,3,0,630,0,0
4868,0,-1,0,82032,243448,1,1,812,0,0
4869,0,-1,0,173005,383282,3,0,914,0,0
4870,0,-1,0,128861,475524,0,1,26,2,0
4871,0,-1,0,147401,7090,0,0,1505,0,0
4872,0,-1,0,128128,393325,3,0,12,0,0
4873,0,-1,0,162078,78514,3,1,7,2,0
4874,0,-1,0,167203,482327,3,0,1890,0,0
4875,0,-1,0,83670,457316,3,0,718,2,0
4876,0,-1,0,179835,55832,3,0,352,0,0
4877,0,-1,0,116492,234615,2,1,1212,2,0
4878,0,-1,0,126036,105690,1,1,258,1,0
4879,0,-1,0,107513,412047,2,1,8,0,0
4880,0,-1,0,144203,135940,1,0,1125,1,0
4881,0,-1,0,193661,410002,1,0,22,3,0
4882,0,-1,0,63595,324729,2,0,388,0,0
4883,0,-1,0,57305,9726,1,0,1316,2,0
4884,0,-1,0,112477,150423,0,0,1671,1,0
4885,0,-1,0,148827,364213,0,1,1008,0,0
4886,0,-1,0,147525,15543,0,0,572,1,0
4887,0,-1,0,134466,69498,3,0,1161,0,0
4888,0,-1,0,56774,437005,2,1,239,0,0
4889,0,-1,0,131910,306805,1,1,1976,1,0
4890,0,-1,0,48653,422432,3,0,376,0,0
4891,0,-1,0,124712,267971,3,0,288,2,0
4892,0,-1,0,9026,239715,0,1,1267,2,0
4893,0,-1,0,146324,226242,0,0,296,0,0
4894,0,-1,0,107071,484460,0,0,1506,1,0
4895,0,-1,0,30657,262198,2,1,1482,2,0
4896,0,-1,0,190928,409490,2,1,361,0,0
4897,0,-1,0,75736,229605,2,0,873,2,0
4898,0,-1,0,40266,338995,2,1,1186,1,0
4899,0,-1,0,57955,9455,0,1,1383,0,0
4900,0,-1,0,122356,30624,1,1,648,2,0
4901,0,-1,0,191829,229626,0,1,356,1,0
4902,0,-1,0,53657,102395,0,0,21,0,0
4903,0,-1,0,33803,38671,4,0,1013,3,0
4904,0,-1,0,120363,133850,0,0,1998,0,0
4905,0,-1,0,195858,483226,3,0,792,3,0
4906,0,-1,0,40009,88148,3,1,1990,2,0
4907,0,-1,0,46095,144256,1,0,527,0,0
4908,0,-1,0,127558,113307,3,1,643,0,0
4909,0,-1,0,142262,474212,0,0,1621,1,0
4910,0,-1,0,15229,280841,0,0,1994,0,0
4911,0,-1,0,2639,367667,4,0,507,2,0
4912,0,-1,0,158315,489056,2,0,668,0,0
4913,0,-1,0,117212,256503,2,1,24,1,0
4914,0,-1,0,4224,12481,3,1,864,0,0
4915,0,-1,0,73430,379269,0,0,22,1,0
4916,0,-1,0,121114,106918,0,1,1129,0,0
4917,0,-1,0,130987,224490,3,0,1706,0,0
4918,0,-1,0,103685,54048,4,0,860,0,0
4919,0,-1,0,45436,159029,3,0,922,2,0
4920,0,-1,0,48645,226630,4,0,1590,1,0
4921,0,-1,0,165547,342563,1,1,403,3,0
4922,0,-1,0,5596,180972,1,0,4,0,0
